	corpus	piece	corpus_year	piece_year	globalkey	localkey	max_root	min_root	max_ct	min_ct	max_nct	min_nct	mean_r_chromaticity	max_r_chromaticity	min_r_chromaticity	mean_ct_chromaticity	max_ct_chromaticity	min_ct_chromaticity	mean_nct_chromaticity	max_nct_chromaticity	min_nct_chromaticity	mean_pcs_chromaticity	max_pcs_chromaticity	min_pcs_chromaticity	mean_ct_diatonicity	max_ct_diatonicity	min_ct_diatonicity	mean_nct_diatonicity	max_nct_diatonicity	min_nct_diatonicity	mean_pcs_diatonicity	max_pcs_diatonicity	min_pcs_diatonicity	root_fifths_range	ct_fifths_range	nct_fifths_range	scaled_r_chromaticity	scaled_ct_chromaticity	scaled_nct_chromaticity	corpus_id	piece_id
998	chopin_mazurkas	BI145-2op50-2	1838.2307692307693	1842.0	Ab	I	8	-4	9	-4	10	-4	0.14473684210526316	4	0	3.5	8	0	2.5	5	0	3.75	8	0	2.25	4	0	2.0	4	0	2.2	5	0	12	13	14	0.06594518841482405	0.2306590257879656	0.06944444444444445	25	999
999	chopin_mazurkas	BI145-3op50-3	1838.2307692307693	1842.0	c#	i	6	-8	7	-12	7	-8	0.26537216828478966	4	0	6.4	19	0	3.5	7	0	5.636363636363637	15	0	1.6666666666666667	3	0	2.0	4	0	2.6666666666666665	6	0	14	19	15	0.12090921276880949	0.4217765042979943	0.09722222222222222	25	1000
1000	chopin_mazurkas	BI153-1op56-1	1838.2307692307693	1844.0	B	I	10	-7	11	-10	10	-4	0.504524886877828	6	0	5.111111111111111	14	0	2.5	5	0	4.555555555555555	10	0	2.25	4	0	0.5	1	0	4.222222222222222	10	0	17	21	14	0.22987228573723525	0.3368354027379815	0.06944444444444445	25	1001
1001	chopin_mazurkas	BI153-2op56-2	1838.2307692307693	1844.0	C	I	5	-3	6	-4	6	-4	0.038461538461538464	3	0	2.2	5	0	2.6	5	0	3.8333333333333335	10	0	0.0	0	0	0.0	0	0	1.6666666666666667	3	0	8	10	10	0.017523896222121076	0.14498567335243553	0.07222222222222223	25	1002
1002	chopin_mazurkas	BI153-3op56-3	1838.2307692307693	1844.0	c	i	12	-5	11	-12	12	-5	0.33122362869198313	10	0	6.333333333333333	15	0	5.909090909090909	17	0	8.25	20	0	4.0	10	0	4.375	14	0	4.625	16	0	17	23	17	0.1509125408833296	0.4173829990448901	0.16414141414141414	25	1003
1003	chopin_mazurkas	BI157-1op59-1	1838.2307692307693	1845.0	a	i	10	-7	12	-7	10	-7	0.3657587548638132	5	0	5.666666666666667	15	0	4.7	11	0	6.461538461538462	18	0	3.6	9	0	3.75	9	0	3.75	9	0	17	19	17	0.1666474800267078	0.3734479465138491	0.13055555555555556	25	1004
1004	chopin_mazurkas	BI157-2op59-2	1838.2307692307693	1845.0	Ab	I	11	-4	10	-5	11	-6	0.18269230769230768	6	0	3.142857142857143	7	0	5.0	16	0	5.2	16	0	2.8	5	0	4.833333333333333	16	0	4.75	16	0	15	15	17	0.0832385070550751	0.2071223905034793	0.1388888888888889	25	1005
1005	chopin_mazurkas	BI157-3op59-3	1838.2307692307693	1845.0	f#	i	8	-6	8	-7	9	-7	0.17647058823529413	6	0	2.5	5	0	4.0	8	0	5.0	10	0	2.25	4	0	2.0	4	0	2.8333333333333335	7	0	14	15	16	0.08040375913679082	0.16475644699140402	0.1111111111111111	25	1006
1006	chopin_mazurkas	BI162-1op63-1	1838.2307692307693	1846.0	B	I	9	-1	9	-4	9	-13	0.20710059171597633	4	0	2.5	5	0	11.818181818181818	28	0	11.818181818181818	28	0	2.3333333333333335	4	0	3.1666666666666665	9	0	3.4285714285714284	9	0	10	13	22	0.09435944119603655	0.16475644699140402	0.3282828282828283	25	1007
1007	chopin_mazurkas	BI162-2op63-2	1838.2307692307693	1846.0	f	i	6	-5	10	-4	8	-10	0.05	1	0	3.0	7	0	4.0	9	0	5.1	12	0	1.5	3	0	3.0	5	0	2.6	5	0	11	14	18	0.022781065088757397	0.1977077363896848	0.1111111111111111	25	1008
1008	chopin_mazurkas	BI162-3op63-3	1838.2307692307693	1846.0	c#	i	6	-3	6	-5	7	-14	0.34959349593495936	4	0	2.5	5	0	24.962962962962962	60	0	25.14814814814815	60	0	2.3333333333333335	4	0	1.75	4	0	2.5	5	0	9	11	21	0.15928224371001107	0.16475644699140402	0.6934156378600823	25	1009
1009	chopin_mazurkas	BI163op67-4	1838.2307692307693	1846.0	a	i	6	-4	9	-4	11	-6	0.14678899082568808	4	0	2.25	5	0	4.0	8	0	4.0	8	0	1.0	2	0	2.8	5	0	3.0	6	0	10	13	17	0.06688019108626025	0.1482808022922636	0.1111111111111111	25	1010
1010	chopin_mazurkas	BI168op68-4	1838.2307692307693	1846.0	f	i	8	-7	9	-9	11	-7	0.75	6	0	4.777777777777778	12	0	7.533333333333333	18	0	10.176470588235293	27	0	2.0	4	0	4.125	9	0	5.1	12	0	15	18	18	0.34171597633136097	0.31486787647246095	0.20925925925925926	25	1011
1011	chopin_mazurkas	BI167op67-2	1838.2307692307693	1849.0	g	i	6	-4	7	-6	6	-5	0.08974358974358974	3	0	3.0	7	0	2.6	7	0	3.857142857142857	10	0	0.0	0	0	2.6666666666666665	7	0	4.0	9	0	10	13	11	0.040889091184949176	0.1977077363896848	0.07222222222222223	25	1012
1012	schumann_kinderszenen	n01	1839.0	1839.0	G	I	6	-1	8	-3	6	-1	0.09302325581395349	1	0	1.6666666666666667	3	0	0.5	1	0	1.5	3	0	0.0	0	0	0.0	0	0	1.5	3	0	7	11	7	0.04238337690931609	0.10983763132760267	0.013888888888888888	26	1013
1013	schumann_kinderszenen	n02	1839.0	1839.0	D	I	5	-1	8	-1	10	-1	0.0	0	0	1.3333333333333333	3	0	3.25	7	0	2.8333333333333335	7	0	1.0	2	0	2.3333333333333335	4	0	2.25	4	0	6	9	11	0.0	0.08787010506208214	0.09027777777777778	26	1014
1014	schumann_kinderszenen	n03	1839.0	1839.0	b	i	5	-1	8	-4	7	-4	0.0	0	0	1.3333333333333333	3	0	4.333333333333333	12	0	4.75	15	0	0.0	0	0	3.0	6	0	3.0	6	0	6	12	11	0.0	0.08787010506208214	0.12037037037037036	26	1015
1015	schumann_kinderszenen	n04	1839.0	1839.0	D	I	6	-1	5	-5	6	-1	0.07547169811320754	1	0	2.2	5	0	0.5	1	0	2.6	5	0	1.5	3	0	0.0	0	0	1.3333333333333333	3	0	7	10	7	0.0343865133415206	0.14498567335243553	0.013888888888888888	26	1016
1016	schumann_kinderszenen	n05	1839.0	1839.0	D	I	5	-1	9	-4	5	-4	0.0	0	0	2.0	4	0	1.6666666666666667	3	0	1.5	3	0	1.0	2	0	0.0	0	0	1.5	3	0	6	13	9	0.0	0.1318051575931232	0.0462962962962963	26	1017
1017	schumann_kinderszenen	n06	1839.0	1839.0	A	I	9	-1	6	-2	9	-2	0.345679012345679	4	0	0.5	1	0	2.0	4	0	2.25	5	0	0.0	0	0	1.5	3	0	1.5	3	0	10	8	11	0.1574987216012857	0.0329512893982808	0.05555555555555555	26	1018
1018	schumann_kinderszenen	n07	1839.0	1839.0	F	I	6	-3	8	-4	6	-3	0.09859154929577464	3	0	1.5	3	0	1.3333333333333333	3	0	1.5	3	0	1.5	3	0	0.0	0	0	1.5	3	0	9	12	9	0.044920410034169515	0.0988538681948424	0.037037037037037035	26	1019
1019	schumann_kinderszenen	n08	1839.0	1839.0	F	I	6	-1	9	-4	7	-1	0.06060606060606061	1	0	2.2	5	0	1.0	2	0	2.8333333333333335	7	0	0.0	0	0	0.0	0	0	1.6666666666666667	3	0	7	13	8	0.027613412228796846	0.14498567335243553	0.027777777777777776	26	1020
1020	schumann_kinderszenen	n09	1839.0	1839.0	C	I	6	-1	9	-5	6	-1	0.15217391304347827	3	0	2.2	5	0	1.3333333333333333	3	0	3.1666666666666665	6	0	1.0	2	0	0.0	0	0	2.3333333333333335	4	0	7	14	7	0.06933367635708773	0.14498567335243553	0.037037037037037035	26	1021
1021	schumann_kinderszenen	n10	1839.0	1839.0	g#	i	6	-3	6	-7	6	-3	0.23333333333333334	4	0	1.3333333333333333	3	0	2.3333333333333335	4	0	2.25	5	0	1.6666666666666667	3	0	0.0	0	0	1.6666666666666667	3	0	9	13	9	0.10631163708086785	0.08787010506208214	0.06481481481481483	26	1022
1022	schumann_kinderszenen	n11	1839.0	1839.0	e	i	6	-4	9	-5	6	-6	0.26666666666666666	4	0	2.2	5	0	1.0	2	0	2.5	5	0	1.0	2	0	0.0	0	0	2.0	4	0	10	14	12	0.12149901380670612	0.14498567335243553	0.027777777777777776	26	1023
1023	schumann_kinderszenen	n12	1839.0	1839.0	e	i	3	-4	6	-4	5	-4	0.0	0	0	1.3333333333333333	3	0	0.0	0	0	1.3333333333333333	3	0	1.0	2	0	0.0	0	0	1.0	2	0	7	10	9	0.0	0.08787010506208214	0.0	26	1024
1024	schumann_kinderszenen	n13	1839.0	1839.0	G	I	6	-1	5	-4	10	-3	0.7142857142857143	4	0	1.3333333333333333	3	0	3.8	11	0	4.0	11	0	1.5	3	0	2.3333333333333335	4	0	3.6666666666666665	8	0	7	9	13	0.3254437869822485	0.08787010506208214	0.10555555555555556	26	1025
1025	schumann_liederkreis	op39n01	1840.0	1840.0	f#	i	6	-5	6	-11	6	-5	0.5957446808510638	4	0	4.833333333333333	12	0	2.0	4	0	2.5	5	0	1.0	2	0	2.0	4	0	2.25	4	0	11	17	11	0.27143396701498174	0.3185291308500477	0.05555555555555555	27	1026
1026	schumann_liederkreis	op39n02	1840.0	1840.0	a	i	7	-4	9	-9	10	-2	0.13636363636363635	5	0	4.5	10	0	4.666666666666667	12	0	5.2727272727272725	12	0	1.5	3	0	1.6666666666666667	3	0	2.0	4	0	11	18	12	0.0621301775147929	0.2965616045845272	0.12962962962962965	27	1027
1027	schumann_liederkreis	op39n03	1840.0	1840.0	E	I	7	-3	11	-9	10	-5	0.10476190476190476	4	0	4.777777777777778	15	0	3.0	6	0	4.666666666666667	11	0	2.0	4	0	3.25	6	0	4.25	10	0	10	20	15	0.04773175542406312	0.31486787647246095	0.08333333333333333	27	1028
1028	schumann_liederkreis	op39n04	1840.0	1840.0	G	I	6	-1	6	-3	10	-3	0.09433962264150944	1	0	1.0	2	0	3.5	8	0	3.2857142857142856	8	0	0.0	0	0	2.0	4	0	2.0	4	0	7	9	13	0.04298314167690075	0.0659025787965616	0.09722222222222222	27	1029
1029	schumann_liederkreis	op39n05	1840.0	1840.0	E	I	6	-1	8	-4	7	-4	0.036585365853658534	1	0	1.5	3	0	1.5	3	0	1.5	3	0	0.0	0	0	1.5	3	0	1.5	3	0	7	12	11	0.01666907201616395	0.0988538681948424	0.041666666666666664	27	1030
1030	schumann_liederkreis	op39n06	1840.0	1840.0	B	I	6	-1	7	-4	6	-1	0.07352941176470588	1	0	1.5	3	0	0.5	1	0	1.5	3	0	1.6666666666666667	3	0	0.0	0	0	1.5	3	0	7	11	7	0.033501566306996175	0.0988538681948424	0.013888888888888888	27	1031
1031	schumann_liederkreis	op39n07	1840.0	1840.0	e	i	6	-4	5	-4	6	-4	0.21212121212121213	4	0	1.5	3	0	2.0	4	0	2.3333333333333335	4	0	1.0	2	0	0.0	0	0	2.3333333333333335	4	0	10	9	10	0.09664694280078896	0.0988538681948424	0.05555555555555555	27	1032
1032	schumann_liederkreis	op39n08	1840.0	1840.0	a	i	5	-4	9	-7	4	-5	0.03409090909090909	1	0	2.2	5	0	1.75	4	0	2.5	5	0	0.0	0	0	0.0	0	0	1.0	2	0	9	16	9	0.015532544378698224	0.14498567335243553	0.04861111111111111	27	1033
1033	schumann_liederkreis	op39n09	1840.0	1840.0	E	I	6	-3	9	-4	9	-2	0.05813953488372093	2	0	2.2	5	0	2.5	5	0	3.2857142857142856	8	0	0.0	0	0	0.5	1	0	2.5	7	0	9	13	11	0.026489610568322556	0.14498567335243553	0.06944444444444445	27	1034
1034	schumann_liederkreis	op39n10	1840.0	1840.0	e	i	6	-5	11	-8	6	-5	0.5833333333333334	4	0	4.166666666666667	14	0	2.8333333333333335	7	0	3.142857142857143	7	0	3.25	8	0	1.5	3	0	3.0	6	0	11	19	11	0.26577909270216965	0.2745940783190067	0.0787037037037037	27	1035
1035	schumann_liederkreis	op39n11	1840.0	1840.0	A	I	5	-1	7	-4	7	-6	0.0	0	0	1.5	3	0	1.5	3	0	1.5	3	0	0.0	0	0	0.0	0	0	1.0	2	0	6	11	13	0.0	0.0988538681948424	0.041666666666666664	27	1036
1036	schumann_liederkreis	op39n12	1840.0	1840.0	F#	I	6	-1	10	-4	10	-2	0.018518518518518517	1	0	3.0	7	0	3.2	7	0	4.5	12	0	2.5	5	0	1.5	3	0	3.2	6	0	7	14	12	0.00843743151435459	0.1977077363896848	0.08888888888888889	27	1037
1037	c_schumann_lieder	op13no1 Ich stand in dunklen Traumen	1848.1077981651376	1844.0	Eb	I	9	-1	13	-4	10	-1	0.16666666666666666	4	0	4.0	13	0	2.6	5	0	3.1666666666666665	6	0	3.5	9	0	2.0	4	0	2.8	5	0	10	17	11	0.07593688362919132	0.2636103151862464	0.07222222222222223	28	1038
1038	c_schumann_lieder	op13no2 Sie liebten sich beide	1848.1077981651376	1844.0	g	i	6	-5	5	-5	6	-5	0.7870370370370371	4	0	1.5	3	0	2.0	4	0	2.2	5	0	1.0	2	0	1.0	2	0	1.6666666666666667	3	0	11	10	11	0.35859083936007013	0.0988538681948424	0.05555555555555555	28	1039
1039	c_schumann_lieder	op13no3 Liebeszauber	1848.1077981651376	1844.0	Eb	I	10	-2	9	-4	10	-2	0.1870967741935484	5	0	2.5	5	0	2.4	5	0	3.142857142857143	7	0	2.3333333333333335	4	0	2.0	4	0	2.3333333333333335	4	0	12	13	12	0.08524527581599542	0.16475644699140402	0.06666666666666667	28	1040
1040	c_schumann_lieder	op13no4 Der Mond kommt still gegangen	1848.1077981651376	1844.0	Db	I	8	-1	8	-4	8	-4	0.08333333333333333	3	0	1.5	3	0	1.5	3	0	2.0	4	0	1.6666666666666667	3	0	1.0	2	0	1.6666666666666667	3	0	9	12	12	0.03796844181459566	0.0988538681948424	0.041666666666666664	28	1041
1041	c_schumann_lieder	op13no5 Ich hab in deinem Auge	1848.1077981651376	1844.0	Ab	I	7	-1	9	-4	9	-3	0.07339449541284404	2	0	2.5	5	0	1.75	4	0	2.5	5	0	2.3333333333333335	4	0	1.0	2	0	2.6	5	0	8	13	12	0.03344009554313013	0.16475644699140402	0.04861111111111111	28	1042
1042	c_schumann_lieder	op13no6 Die stille Lotosblume	1848.1077981651376	1844.0	Ab	I	9	-4	10	-5	9	-5	0.3247863247863248	4	0	3.142857142857143	7	0	2.0	4	0	3.75	9	0	2.3333333333333335	5	0	0.0	0	0	3.0	9	0	13	15	14	0.1479795680979113	0.2071223905034793	0.05555555555555555	28	1043
1043	c_schumann_lieder	op23no1 Was weinst du Blumlein	1848.1077981651376	1853.0	A	I	8	-4	8	-4	8	-4	0.29411764705882354	3	0	1.5	3	0	1.5	3	0	2.5	5	0	0.0	0	0	0.0	0	0	2.25	4	0	12	12	12	0.1340062652279847	0.0988538681948424	0.041666666666666664	28	1044
1044	c_schumann_lieder	op23no2 An einem lichten Morgen	1848.1077981651376	1853.0	F	I	8	-1	9	-4	8	-1	0.25	3	0	2.5	5	0	2.2	5	0	3.0	6	0	1.0	2	0	0.0	0	0	2.25	4	0	9	13	9	0.11390532544378698	0.16475644699140402	0.061111111111111116	28	1045
1045	c_schumann_lieder	op23no3 Geheimes Flustern hier und dort	1848.1077981651376	1853.0	Db	I	9	-1	11	-5	9	-1	0.2972972972972973	4	0	4.0	11	0	2.0	4	0	4.0	11	0	2.75	5	0	0.0	0	0	2.8	5	0	10	16	10	0.13545498160882777	0.2636103151862464	0.05555555555555555	28	1046
1046	c_schumann_lieder	op23no4 Auf einem grunen Hugel	1848.1077981651376	1853.0	a	i	5	-5	6	-6	5	-5	0.2111111111111111	3	0	2.5	5	0	1.3333333333333333	3	0	2.5	5	0	2.0	4	0	0.0	0	0	2.3333333333333335	4	0	10	12	10	0.09618671926364235	0.16475644699140402	0.037037037037037035	28	1047
1047	c_schumann_lieder	op23no5 Das ist ein Tag der klingen mag	1848.1077981651376	1853.0	D	I	8	-1	7	-1	8	-1	0.03361344537815126	3	0	1.0	2	0	1.5	3	0	1.5	3	0	0.0	0	0	0.0	0	0	1.3333333333333333	3	0	9	8	9	0.015315001740341106	0.0659025787965616	0.041666666666666664	28	1048
1048	c_schumann_lieder	op23no6 O Lust o Lust	1848.1077981651376	1853.0	Eb	I	10	-1	9	-4	10	-1	0.24444444444444444	5	0	2.2	5	0	2.4	5	0	3.3333333333333335	7	0	1.6666666666666667	3	0	0.5	1	0	1.6666666666666667	3	0	11	13	11	0.1113740959894806	0.14498567335243553	0.06666666666666667	28	1049
1049	liszt_pelerinage	160.01_Chapelle_de_Guillaume_Tell	1857.079674150606	1855.0	C	I	8	-6	10	-8	11	-7	0.5058139534883721	5	0	5.4	16	0	5.0	11	0	7.153846153846154	16	0	2.5	5	0	3.2857142857142856	7	0	3.875	10	0	14	18	18	0.23045961194440623	0.35587392550143265	0.1388888888888889	29	1050
1050	liszt_pelerinage	160.02_Au_Lac_de_Wallenstadt	1857.079674150606	1855.0	Ab	I	6	-1	10	-5	13	-12	0.023809523809523808	1	0	3.2	7	0	15.166666666666666	45	0	11.666666666666666	45	0	2.5	5	0	5.666666666666667	14	0	6.6	21	0	7	15	25	0.010848126232741617	0.21088825214899715	0.4212962962962963	29	1051
1051	liszt_pelerinage	160.03_Pastorale	1857.079674150606	1855.0	E	I	1	-1	5	-2	3	-2	0.0	0	0	0.5	1	0	0.5	1	0	0.5	1	0	0.0	0	0	0.0	0	0	0.0	0	0	2	7	5	0.0	0.0329512893982808	0.013888888888888888	29	1052
1052	liszt_pelerinage	160.04_Au_Bord_dUne_Source	1857.079674150606	1855.0	Ab	I	10	-5	10	-10	17	-5	0.13978494623655913	5	0	7.214285714285714	18	0	6.818181818181818	23	0	7.538461538461538	23	0	2.25	4	0	4.5	9	0	5.3	13	0	15	20	22	0.06368899917287013	0.475440032746623	0.1893939393939394	29	1053
1053	liszt_pelerinage	160.05_Orage	1857.079674150606	1855.0	c	i	8	-8	9	-7	11	-8	1.2065573770491804	7	0	4.8	11	0	8.133333333333333	27	0	8.823529411764707	29	0	2.8	5	0	5.2727272727272725	12	0	6.785714285714286	17	0	16	16	19	0.5497332427975556	0.3163323782234957	0.22592592592592592	29	1054
1054	liszt_pelerinage	160.06_Vallee_dObermann	1857.079674150606	1855.0	e	i	9	-5	10	-11	10	-14	0.5641838351822503	4	0	7.142857142857143	18	0	16.181818181818183	56	0	16.041666666666668	57	0	3.0	6	0	3.4285714285714284	8	0	5.2727272727272725	13	0	14	21	24	0.25705417342623244	0.47073270568972575	0.44949494949494956	29	1055
1055	liszt_pelerinage	160.07_Eglogue	1857.079674150606	1855.0	Ab	I	7	-2	11	-4	7	-2	0.056074766355140186	2	0	3.4	9	0	1.0	2	0	4.0	11	0	1.0	2	0	0.0	0	0	2.0	4	0	9	15	9	0.025548858043466238	0.22406876790830943	0.027777777777777776	29	1056
1056	liszt_pelerinage	160.08_Le_Mal_du_Pays_(Heimweh)	1857.079674150606	1855.0	e	i	7	-5	6	-4	7	-5	0.15577889447236182	4	0	2.5	5	0	1.75	4	0	3.142857142857143	7	0	2.25	4	0	0.5	1	0	2.25	4	0	12	10	12	0.07097618268859089	0.16475644699140402	0.04861111111111111	29	1057
1057	liszt_pelerinage	160.09_Les_Cloches_de_Geneve_(Nocturne)	1857.079674150606	1855.0	B	I	7	-10	9	-13	9	-12	0.39901477832512317	9	0	9.75	24	0	7.923076923076923	22	0	12.823529411764707	40	0	2.2	5	0	3.625	8	0	4.8	11	0	17	22	21	0.1817996327280147	0.6425501432664756	0.22008547008547008	29	1058
1058	liszt_pelerinage	161.01_Sposalizio	1857.079674150606	1858.0	E	I	7	-9	10	-8	7	-9	0.189873417721519	8	0	4.666666666666667	11	0	5.625	19	0	8.818181818181818	30	0	2.8	5	0	1.0	2	0	2.0	4	0	16	18	16	0.08651037375477492	0.30754536771728747	0.15625	29	1059
1059	liszt_pelerinage	161.02_Il_Pensieroso	1857.079674150606	1858.0	c#	i	5	-10	6	-12	6	-13	0.7108433734939759	6	0	6.6923076923076925	13	0	8.636363636363637	35	0	9.3125	38	0	3.75	10	0	3.1666666666666665	8	0	3.75	9	0	15	18	19	0.323875383189563	0.44104033502314305	0.23989898989898992	29	1060
1060	liszt_pelerinage	161.03_Canzonetta_del_Salvator_Rosa	1857.079674150606	1858.0	A	I	5	-4	6	-5	7	-4	0.09665427509293681	3	0	1.5	3	0	2.0	4	0	2.5	5	0	1.0	2	0	0.5	1	0	1.5	3	0	9	11	11	0.04403774663997713	0.0988538681948424	0.05555555555555555	29	1061
1061	liszt_pelerinage	161.04_Sonetto_47_del_Petrarca	1857.079674150606	1858.0	Db	bVI	10	-5	8	-5	22	-5	0.618421052631579	5	0	2.5	5	0	33.829268292682926	130	0	33.26190476190476	130	0	1.6666666666666667	3	0	4.444444444444445	12	0	5.1	12	0	15	13	27	0.2817658050451573	0.16475644699140402	0.9397018970189701	29	1062
1062	liszt_pelerinage	161.05_Sonetto_104_del_Petrarca	1857.079674150606	1858.0	E	I	7	-6	9	-7	10	-9	0.4793388429752066	5	0	4.333333333333333	9	0	7.571428571428571	21	0	7.6	21	0	1.5	3	0	6.0	19	0	6.545454545454546	20	0	13	16	19	0.21839698762775686	0.2855778414517669	0.21031746031746032	29	1063
1063	liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	1857.079674150606	1858.0	Ab	I	8	-4	12	-9	17	-5	0.4589041095890411	3	0	5.916666666666667	16	0	13.235294117647058	46	0	13.38888888888889	48	0	5.888888888888889	16	0	6.75	22	0	8.153846153846153	34	0	12	21	22	0.20908648780092406	0.3899235912129895	0.3676470588235294	29	1064
1064	liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	1857.079674150606	1858.0	D	bV	10	-9	16	-12	17	-14	0.7369255150554676	6	0	8.777777777777779	20	0	19.055555555555557	48	0	18.72222222222222	48	0	4.714285714285714	10	0	6.5	13	0	7.5625	16	0	19	28	31	0.3357589624808935	0.5784781916587074	0.529320987654321	29	1065
1065	liszt_pelerinage	162.01_Gondoliera	1857.079674150606	1861.0	F#	I	6	-4	9	-4	10	-5	0.08620689655172414	3	0	2.5	5	0	5.857142857142857	18	0	5.555555555555555	18	0	2.0	4	0	4.5	14	0	5.0	16	0	10	13	15	0.03927769842889207	0.16475644699140402	0.16269841269841268	29	1066
1066	liszt_pelerinage	162.02_Canzone	1857.079674150606	1861.0	eb	i	6	-5	6	-5	6	-5	1.489795918367347	4	0	2.8333333333333335	7	0	2.8	5	0	3.5	7	0	2.0	4	0	2.2	5	0	2.8	5	0	11	11	11	0.6787827557058327	0.18672397325692455	0.07777777777777778	29	1067
1067	liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	1857.079674150606	1861.0	g	i	9	-9	13	-11	13	-9	0.4964838255977497	8	0	7.6	21	0	7.933333333333334	17	0	8.61111111111111	18	0	4.0	10	0	5.8	14	0	6.538461538461538	16	0	18	24	22	0.22620860692915223	0.5008595988538681	0.22037037037037038	29	1068
1068	wagner_overtures	WWV090_Tristan_01_Vorspiel-Prelude_Ricordi1888Floridia	1864.9944134078212	1859.0	a	i	9	-6	12	-11	10	-10	0.532033426183844	5	0	6.785714285714286	15	0	7.4	18	0	8.833333333333334	21	0	4.222222222222222	10	0	3.5	7	0	4.8	12	0	15	23	20	0.24240576222577506	0.44719607040523945	0.20555555555555557	30	1069
1069	wagner_overtures	WWV096-Meistersinger_01_Vorspiel-Prelude_SchottKleinmichel	1864.9944134078212	1867.0	C	I	10	-4	13	-9	10	-7	0.23671947809878843	5	0	4.555555555555555	10	0	5.0	12	0	6.153846153846154	13	0	3.7142857142857144	10	0	3.0	6	0	3.5	7	0	14	22	17	0.10785443676690361	0.3002228589621139	0.1388888888888889	30	1070
1070	tchaikovsky_seasons	op37a01	1876.0	1876.0	A	I	6	-4	10	-9	10	-16	0.19169329073482427	4	0	4.125	10	0	18.055555555555557	47	0	17.25	47	0	4.428571428571429	10	0	3.6	8	0	5.375	12	0	10	19	26	0.08733954666616255	0.2718481375358166	0.5015432098765432	31	1071
1071	tchaikovsky_seasons	op37a02	1876.0	1876.0	D	I	6	-4	11	-4	10	-5	0.16	4	0	3.625	8	0	3.2857142857142856	8	0	3.625	8	0	2.8	5	0	2.0	4	0	2.8	5	0	10	15	15	0.07289940828402368	0.2388968481375358	0.09126984126984126	31	1072
1072	tchaikovsky_seasons	op37a03	1876.0	1876.0	g	i	6	-1	6	-4	9	-4	0.25217391304347825	4	0	2.2	5	0	4.0	9	0	4.333333333333333	12	0	1.0	2	0	2.0	4	0	2.0	4	0	7	10	13	0.11489580653460252	0.14498567335243553	0.1111111111111111	31	1073
1073	tchaikovsky_seasons	op37a04	1876.0	1876.0	Bb	I	7	-4	10	-6	10	-4	0.14009661835748793	3	0	2.5	5	0	3.0	7	0	3.75	8	0	2.2	5	0	2.0	4	0	3.7142857142857144	8	0	11	16	14	0.06383100363033474	0.16475644699140402	0.08333333333333333	31	1074
1074	tchaikovsky_seasons	op37a05	1876.0	1876.0	G	I	9	-3	8	-5	10	-5	0.16230366492146597	4	0	2.2	5	0	3.0	8	0	3.2857142857142856	8	0	1.6666666666666667	3	0	1.5	3	0	1.5	3	0	12	13	15	0.07394900709439574	0.14498567335243553	0.08333333333333333	31	1075
1075	tchaikovsky_seasons	op37a06	1876.0	1876.0	g	i	9	-4	9	-11	9	-4	0.3614457831325301	4	0	4.555555555555555	12	0	2.0	4	0	2.5	5	0	2.0	4	0	2.0	4	0	2.25	4	0	13	20	13	0.1646823982319812	0.3002228589621139	0.05555555555555555	31	1076
1076	tchaikovsky_seasons	op37a07	1876.0	1876.0	Eb	I	5	-1	10	-4	10	-3	0.017142857142857144	3	0	2.6	5	0	2.25	5	0	2.6	5	0	2.0	4	0	2.0	4	0	2.25	4	0	6	14	13	0.007810650887573965	0.17134670487106016	0.0625	31	1077
1077	tchaikovsky_seasons	op37a08	1876.0	1876.0	b	i	7	-4	12	-5	9	-7	0.31097560975609756	4	0	3.142857142857143	7	0	2.5	5	0	2.5	5	0	2.5	5	0	1.3333333333333333	3	0	2.8	5	0	11	17	16	0.14168711213739357	0.2071223905034793	0.06944444444444445	31	1078
1078	tchaikovsky_seasons	op37a09	1876.0	1876.0	G	I	9	-4	10	-4	17	-4	0.2395543175487465	4	0	2.2	5	0	8.4	30	0	8.75	30	0	3.0	5	0	3.75	11	0	3.7142857142857144	11	0	13	14	21	0.10914605000741705	0.14498567335243553	0.23333333333333334	31	1079
1079	tchaikovsky_seasons	op37a10	1876.0	1876.0	d	i	6	-4	8	-11	10	-4	0.08376963350785341	4	0	3.142857142857143	7	0	4.333333333333333	11	0	5.0	11	0	2.5	5	0	2.5	5	0	3.142857142857143	7	0	10	19	14	0.03816722946807522	0.2071223905034793	0.12037037037037036	31	1080
1080	tchaikovsky_seasons	op37a11	1876.0	1876.0	E	I	7	-1	6	-4	10	-4	0.17575757575757575	4	0	1.3333333333333333	3	0	3.142857142857143	7	0	3.142857142857143	7	0	0.0	0	0	2.0	4	0	2.5	5	0	8	10	14	0.08007889546351085	0.08787010506208214	0.0873015873015873	31	1081
1081	tchaikovsky_seasons	op37a12	1876.0	1876.0	Ab	I	6	0	10	-9	25	-3	0.011538461538461539	1	0	4.333333333333333	10	0	31.142857142857142	78	0	30.444444444444443	78	0	4.428571428571429	10	0	6.833333333333333	31	0	6.571428571428571	31	0	6	19	28	0.005257168866636323	0.2855778414517669	0.8650793650793651	31	1082
