	corpus	piece	corpus_id	piece_id	corpus_year	piece_year	period	globalkey	localkey_mode	ILC	OLC	DI	ILC_DI_diff
1429	schubert_winterreise	n03	21	898	1828.0	1828	Early Romantic	f	minor	1.4264705882352942	0.058823529411764705	0.2975485294117647	1.1289220588235294
1430	schubert_winterreise	n03	21	898	1828.0	1828	Early Romantic	f	major	0.7123287671232876	0.0273972602739726	0.3470315068493151	0.3652972602739725
1431	schubert_winterreise	n04	21	899	1828.0	1828	Early Romantic	c	minor	1.9341317365269461	0.3592814371257485	0.4284203592814371	1.505711377245509
1432	schubert_winterreise	n04	21	899	1828.0	1828	Early Romantic	c	major	2.25	0.0	0.4465	1.8035
1433	schubert_winterreise	n05	21	900	1828.0	1828	Early Romantic	E	major	1.0765765765765767	0.06756756756756757	0.3319801801801802	0.7445963963963964
1434	schubert_winterreise	n05	21	900	1828.0	1828	Early Romantic	E	minor	1.173913043478261	0.0	0.2985478260869565	0.8753652173913045
1435	schubert_winterreise	n06	21	901	1828.0	1828	Early Romantic	f#	minor	1.3333333333333333	0.030303030303030304	0.3757575757575758	0.9575757575757575
1436	schubert_winterreise	n06	21	901	1828.0	1828	Early Romantic	f#	major	0.8181818181818182	0.0	0.43636363636363634	0.3818181818181819
1437	schubert_winterreise	n07	21	902	1828.0	1828	Early Romantic	e	minor	2.0869565217391304	0.14782608695652175	0.2926086956521739	1.7943478260869565
1438	schubert_winterreise	n07	21	902	1828.0	1828	Early Romantic	e	major	0.5573770491803278	0.0	0.3658459016393443	0.19153114754098355
1439	schubert_winterreise	n08	21	903	1828.0	1828	Early Romantic	g	minor	1.6	0.08421052631578947	0.3215789473684211	1.278421052631579
1440	schubert_winterreise	n08	21	903	1828.0	1828	Early Romantic	g	major	0.26380368098159507	0.03680981595092025	0.3411858895705522	0.07738220858895711
1441	schubert_winterreise	n09	21	904	1828.0	1828	Early Romantic	b	minor	1.2638888888888888	0.08333333333333333	0.30416666666666664	0.9597222222222221
1442	schubert_winterreise	n10	21	905	1828.0	1828	Early Romantic	c	minor	1.438095238095238	0.11428571428571428	0.3803790476190476	1.0577161904761905
1443	schubert_winterreise	n11	21	906	1828.0	1828	Early Romantic	A	major	0.43636363636363634	0.18181818181818182	0.31605999999999995	0.12030363636363639
1444	schubert_winterreise	n11	21	906	1828.0	1828	Early Romantic	A	minor	1.793103448275862	0.06896551724137931	0.4772413793103448	1.3158620689655174
1445	schubert_winterreise	n12	21	907	1828.0	1828	Early Romantic	b	minor	1.5731707317073171	0.12195121951219512	0.3943073170731707	1.1788634146341463
1446	schubert_winterreise	n13	21	908	1828.0	1828	Early Romantic	Eb	major	0.6846846846846847	0.036036036036036036	0.46450450450450453	0.22018018018018015
1447	schubert_winterreise	n14	21	909	1828.0	1828	Early Romantic	c	minor	1.5769230769230769	0.038461538461538464	0.4564076923076923	1.1205153846153846
1448	schubert_winterreise	n14	21	909	1828.0	1828	Early Romantic	c	major	1.1290322580645162	0.03225806451612903	0.3381709677419355	0.7908612903225807
1449	schubert_winterreise	n15	21	910	1828.0	1828	Early Romantic	c	minor	1.6013986013986015	0.03496503496503497	0.31957972027972026	1.2818188811188813
1450	schubert_winterreise	n15	21	910	1828.0	1828	Early Romantic	c	major	1.0	0.0	0.3153846153846154	0.6846153846153846
1451	schubert_winterreise	n16	21	911	1828.0	1828	Early Romantic	Eb	major	1.6911764705882353	0.23529411764705882	0.4823514705882353	1.208825
1452	schubert_winterreise	n16	21	911	1828.0	1828	Early Romantic	Eb	minor	2.121212121212121	0.0	0.3515151515151515	1.7696969696969695
1454	schubert_winterreise	n18	21	913	1828.0	1828	Early Romantic	d	minor	2.7333333333333334	0.2	0.4577755555555556	2.275557777777778
1455	schubert_winterreise	n18	21	913	1828.0	1828	Early Romantic	d	major	0.625	0.0	0.37083125	0.25416875
1457	schubert_winterreise	n20	21	915	1828.0	1828	Early Romantic	g	minor	1.3776223776223777	0.03496503496503497	0.3216769230769231	1.0559454545454545
1458	schubert_winterreise	n20	21	915	1828.0	1828	Early Romantic	g	major	0.875	0.0	0.26666666666666666	0.6083333333333334
1460	schubert_winterreise	n22	21	917	1828.0	1828	Early Romantic	a	minor	1.5	0.5384615384615384	0.26666538461538464	1.2333346153846154
1461	schubert_winterreise	n22	21	917	1828.0	1828	Early Romantic	a	major	0.48148148148148145	0.05555555555555555	0.28888888888888886	0.1925925925925926
1462	schubert_winterreise	n23	21	918	1828.0	1828	Early Romantic	A	major	0.3125	0.046875	0.38359375	0.07109375000000001
1463	schubert_winterreise	n23	21	918	1828.0	1828	Early Romantic	A	minor	1.3478260869565217	0.13043478260869565	0.3210130434782609	1.0268130434782607
1465	mendelssohn_quartets	02op13a	22	920	1835.8707229487093	1827	Early Romantic	A	major	0.40425531914893614	0.06382978723404255	0.34928936170212765	0.05496595744680849
1466	mendelssohn_quartets	02op13a	22	920	1835.8707229487093	1827	Early Romantic	A	minor	1.4262734584450403	0.1863270777479893	0.43413900804289546	0.9921344504021448
1467	mendelssohn_quartets	02op13b	22	921	1835.8707229487093	1827	Early Romantic	F	major	0.2111111111111111	0.022222222222222223	0.3648311111111111	0.15372
1468	mendelssohn_quartets	02op13b	22	921	1835.8707229487093	1827	Early Romantic	F	minor	1.5412087912087913	0.23901098901098902	0.4254456043956044	1.115763186813187
1469	mendelssohn_quartets	02op13c	22	922	1835.8707229487093	1827	Early Romantic	a	minor	0.9028571428571428	0.24571428571428572	0.3334662857142857	0.5693908571428571
1470	mendelssohn_quartets	02op13c	22	922	1835.8707229487093	1827	Early Romantic	a	major	0.9079497907949791	0.0794979079497908	0.3582405857740586	0.5497092050209205
1471	mendelssohn_quartets	02op13d	22	923	1835.8707229487093	1827	Early Romantic	a	minor	1.38544474393531	0.18733153638814015	0.41012210242587605	0.9753226415094338
1472	mendelssohn_quartets	02op13d	22	923	1835.8707229487093	1827	Early Romantic	a	major	0.1935483870967742	0.016129032258064516	0.3588709677419355	0.1653225806451613
1473	mendelssohn_quartets	01op12a	22	924	1835.8707229487093	1829	Early Romantic	Eb	major	0.8278829604130808	0.08777969018932874	0.40175438898450944	0.4261285714285714
1474	mendelssohn_quartets	01op12a	22	924	1835.8707229487093	1829	Early Romantic	Eb	minor	1.2717391304347827	0.03260869565217391	0.4202880434782609	0.8514510869565218
1475	mendelssohn_quartets	01op12b	22	925	1835.8707229487093	1829	Early Romantic	g	minor	1.3080568720379147	0.04739336492890995	0.32005971563981045	0.9879971563981043
1476	mendelssohn_quartets	01op12b	22	925	1835.8707229487093	1829	Early Romantic	g	major	0.38405797101449274	0.0	0.31171449275362323	0.07234347826086951
1478	mendelssohn_quartets	01op12d	22	927	1835.8707229487093	1829	Early Romantic	c	minor	1.198542805100182	0.2568306010928962	0.3887956284153006	0.8097471766848815
1479	mendelssohn_quartets	01op12d	22	927	1835.8707229487093	1829	Early Romantic	c	major	0.6351351351351351	0.06756756756756757	0.40279189189189185	0.23234324324324324
1480	mendelssohn_quartets	04op44,2a	22	928	1835.8707229487093	1837	Early Romantic	e	minor	1.3513097072419107	0.10477657935285054	0.39723266563944537	0.9540770416024653
1481	mendelssohn_quartets	04op44,2a	22	928	1835.8707229487093	1837	Early Romantic	e	major	1.0842105263157895	0.05789473684210526	0.3988573684210526	0.6853531578947369
1482	mendelssohn_quartets	04op44,2b	22	929	1835.8707229487093	1837	Early Romantic	E	major	0.3814814814814815	0.03333333333333333	0.3573672222222222	0.024114259259259252
1483	mendelssohn_quartets	04op44,2b	22	929	1835.8707229487093	1837	Early Romantic	E	minor	1.0726643598615917	0.058823529411764705	0.35876228373702423	0.7139020761245675
1485	mendelssohn_quartets	04op44,2d	22	931	1835.8707229487093	1837	Early Romantic	e	minor	1.1787941787941787	0.19126819126819128	0.3896638253638254	0.7891303534303533
1486	mendelssohn_quartets	04op44,2d	22	931	1835.8707229487093	1837	Early Romantic	e	major	0.6613418530351438	0.11501597444089456	0.40523578274760386	0.25610607028753996
1488	mendelssohn_quartets	03op44,1b	22	933	1835.8707229487093	1838	Early Romantic	D	major	0.5338345864661654	0.16917293233082706	0.35335639097744365	0.1804781954887218
1489	mendelssohn_quartets	03op44,1b	22	933	1835.8707229487093	1838	Early Romantic	D	minor	1.704	0.792	0.3911136	1.3128864
1490	mendelssohn_quartets	03op44,1c	22	934	1835.8707229487093	1838	Early Romantic	b	minor	1.5099150141643058	0.39943342776203966	0.4364478753541077	1.0734671388101982
1491	mendelssohn_quartets	03op44,1c	22	934	1835.8707229487093	1838	Early Romantic	b	major	0.9294117647058824	0.11764705882352941	0.45901764705882353	0.47039411764705885
1497	mendelssohn_quartets	06op80a	22	940	1835.8707229487093	1847	Early Romantic	f	minor	1.5368663594470047	0.18433179723502305	0.39962718894009214	1.1372391705069125
1498	mendelssohn_quartets	06op80a	22	940	1835.8707229487093	1847	Early Romantic	f	major	0.6813559322033899	0.04067796610169491	0.3739532203389831	0.30740271186440676
1501	mendelssohn_quartets	06op80d	22	943	1835.8707229487093	1847	Early Romantic	f	minor	1.7406340057636887	0.2737752161383285	0.4061256484149856	1.334508357348703
1502	mendelssohn_quartets	06op80d	22	943	1835.8707229487093	1847	Early Romantic	f	major	1.1527777777777777	0.4166666666666667	0.4182826388888889	0.7344951388888887
1503	chopin_mazurkas	BI16-1	23	944	1838.2307692307693	1826	Early Romantic	G	major	0.2702702702702703	0.16216216216216217	0.3978378378378379	0.1275675675675676
1504	chopin_mazurkas	BI16-1	23	944	1838.2307692307693	1826	Early Romantic	G	minor	3.6666666666666665	0.3333333333333333	0.39999999999999997	3.2666666666666666
1505	chopin_mazurkas	BI16-2	23	945	1838.2307692307693	1826	Early Romantic	Bb	major	0.5641025641025641	0.2564102564102564	0.4235897435897436	0.1405128205128205
1506	chopin_mazurkas	BI16-2	23	945	1838.2307692307693	1826	Early Romantic	Bb	minor	0.8571428571428571	0.5714285714285714	0.42857142857142855	0.42857142857142855
1507	chopin_mazurkas	BI18op68-2	23	946	1838.2307692307693	1827	Early Romantic	a	minor	2.075	0.0	0.3975	1.6775000000000002
1508	chopin_mazurkas	BI18op68-2	23	946	1838.2307692307693	1827	Early Romantic	a	major	0.8148148148148148	0.7407407407407407	0.3851851851851852	0.4296296296296296
1509	chopin_mazurkas	BI34op68-3	23	947	1838.2307692307693	1830	Early Romantic	F	major	0.34831460674157305	0.02247191011235955	0.26610112359550564	0.08221348314606741
1510	chopin_mazurkas	BI34op68-3	23	947	1838.2307692307693	1830	Early Romantic	F	minor	2.25	0.125	0.22083125	2.02916875
1513	chopin_mazurkas	BI60-2op06-2	23	950	1838.2307692307693	1832	Early Romantic	c#	minor	2.0588235294117645	0.38823529411764707	0.3223529411764706	1.736470588235294
1514	chopin_mazurkas	BI60-2op06-2	23	950	1838.2307692307693	1832	Early Romantic	c#	major	1.1818181818181819	0.0	0.5030272727272728	0.6787909090909091
1518	chopin_mazurkas	BI61-2op07-2	23	954	1838.2307692307693	1832	Early Romantic	a	minor	1.6222222222222222	0.5111111111111111	0.39629555555555557	1.2259266666666666
1519	chopin_mazurkas	BI61-2op07-2	23	954	1838.2307692307693	1832	Early Romantic	a	major	0.53125	0.0	0.39166249999999997	0.13958750000000003
1520	chopin_mazurkas	BI61-3op07-3	23	955	1838.2307692307693	1832	Early Romantic	f	minor	1.232	0.048	0.31045280000000003	0.9215472
1521	chopin_mazurkas	BI61-3op07-3	23	955	1838.2307692307693	1832	Early Romantic	f	major	0.4875	0.15	0.41150000000000003	0.07599999999999996
1527	chopin_mazurkas	BI77-2op17-2	23	961	1838.2307692307693	1833	Early Romantic	e	minor	1.6333333333333333	0.24444444444444444	0.4157388888888889	1.2175944444444444
1528	chopin_mazurkas	BI77-2op17-2	23	961	1838.2307692307693	1833	Early Romantic	e	major	2.151898734177215	0.17721518987341772	0.4582670886075949	1.6936316455696203
1530	chopin_mazurkas	BI77-4op17-4	23	963	1838.2307692307693	1833	Early Romantic	a	minor	1.7486338797814207	0.40437158469945356	0.3911622950819672	1.3574715846994536
1531	chopin_mazurkas	BI77-4op17-4	23	963	1838.2307692307693	1833	Early Romantic	a	major	0.075	0.35	0.43200000000000005	0.35700000000000004
1532	chopin_mazurkas	BI89-1op24-1	23	964	1838.2307692307693	1833	Early Romantic	g	minor	2.022222222222222	0.4444444444444444	0.4577777777777778	1.5644444444444443
1533	chopin_mazurkas	BI89-1op24-1	23	964	1838.2307692307693	1833	Early Romantic	g	major	0.19444444444444445	0.16666666666666666	0.4240277777777778	0.22958333333333333
1536	chopin_mazurkas	BI89-4op24-4	23	967	1838.2307692307693	1833	Early Romantic	bb	minor	2.3469387755102042	0.28061224489795916	0.5328224489795919	1.8141163265306124
1537	chopin_mazurkas	BI89-4op24-4	23	967	1838.2307692307693	1833	Early Romantic	bb	major	3.6741573033707864	0.8314606741573034	0.5229179775280899	3.1512393258426963
1538	chopin_mazurkas	BI85	23	968	1838.2307692307693	1834	Early Romantic	Ab	major	0.573170731707317	0.47560975609756095	0.38353658536585367	0.18963414634146336
1539	chopin_mazurkas	BI85	23	968	1838.2307692307693	1834	Early Romantic	Ab	minor	1.5	0.0	0.39999999999999997	1.1
1543	chopin_mazurkas	BI105-3op30-3	23	972	1838.2307692307693	1837	Early Romantic	Db	major	1.1349206349206349	0.4126984126984127	0.4766119047619048	0.65830873015873
1544	chopin_mazurkas	BI105-3op30-3	23	972	1838.2307692307693	1837	Early Romantic	Db	minor	2.1875	0.09375	0.513125	1.674375
1545	chopin_mazurkas	BI105-4op30-4	23	973	1838.2307692307693	1837	Early Romantic	c#	minor	1.9751552795031055	1.1987577639751552	0.45623167701863354	1.5189236024844721
1546	chopin_mazurkas	BI105-4op30-4	23	973	1838.2307692307693	1837	Early Romantic	c#	major	0.4393939393939394	0.9545454545454546	0.3810606060606061	0.05833333333333329
1547	chopin_mazurkas	BI115-1op33-1	23	974	1838.2307692307693	1838	Early Romantic	g#	minor	1.35	0.05	0.39	0.9600000000000001
1548	chopin_mazurkas	BI115-1op33-1	23	974	1838.2307692307693	1838	Early Romantic	g#	major	0.3617021276595745	0.19148936170212766	0.3725531914893617	0.010851063829787233
1551	chopin_mazurkas	BI115-4op33-4	23	977	1838.2307692307693	1838	Early Romantic	b	minor	1.6832579185520362	0.09049773755656108	0.33031674208144796	1.3529411764705883
1552	chopin_mazurkas	BI115-4op33-4	23	977	1838.2307692307693	1838	Early Romantic	b	major	1.5616438356164384	0.2671232876712329	0.3423287671232877	1.2193150684931506
1553	chopin_mazurkas	BI126-3op41-1	23	978	1838.2307692307693	1838	Early Romantic	c#	minor	2.3190476190476192	1.2047619047619047	0.4014119047619048	1.9176357142857143
1554	chopin_mazurkas	BI126-3op41-1	23	978	1838.2307692307693	1838	Early Romantic	c#	major	0.9130434782608695	0.2608695652173913	0.4217347826086956	0.4913086956521739
1555	chopin_mazurkas	BI122op41-2	23	979	1838.2307692307693	1839	Early Romantic	e	minor	1.123076923076923	0.3230769230769231	0.43615384615384617	0.686923076923077
1556	chopin_mazurkas	BI122op41-2	23	979	1838.2307692307693	1839	Early Romantic	e	major	0.38961038961038963	0.22077922077922077	0.5178389610389611	0.12822857142857147
1557	chopin_mazurkas	BI126-1op41-4	23	980	1838.2307692307693	1839	Early Romantic	Ab	major	0.2743362831858407	0.6902654867256637	0.4105601769911505	0.1362238938053098
1558	chopin_mazurkas	BI126-1op41-4	23	980	1838.2307692307693	1839	Early Romantic	Ab	minor	2.0285714285714285	1.3142857142857143	0.4277142857142857	1.6008571428571428
1560	chopin_mazurkas	BI134	23	982	1838.2307692307693	1840	Early Romantic	a	minor	0.89	0.0	0.297333	0.592667
1561	chopin_mazurkas	BI134	23	982	1838.2307692307693	1840	Early Romantic	a	major	0.5727272727272728	0.01818181818181818	0.3670281818181818	0.20569909090909094
1562	chopin_mazurkas	BI140	23	983	1838.2307692307693	1841	Early Romantic	a	minor	1.7289719626168225	0.2803738317757009	0.405607476635514	1.3233644859813085
1563	chopin_mazurkas	BI140	23	983	1838.2307692307693	1841	Early Romantic	a	major	0.5566037735849056	0.42452830188679247	0.40968396226415094	0.1469198113207547
1564	chopin_mazurkas	BI145-1op50-1	23	984	1838.2307692307693	1842	Early Romantic	G	major	0.9951923076923077	0.10096153846153846	0.38406875	0.6111235576923078
1565	chopin_mazurkas	BI145-1op50-1	23	984	1838.2307692307693	1842	Early Romantic	G	minor	1.0	0.5	0.283325	0.716675
1566	chopin_mazurkas	BI145-2op50-2	23	985	1838.2307692307693	1842	Early Romantic	Ab	major	0.696969696969697	0.6893939393939394	0.455	0.241969696969697
1567	chopin_mazurkas	BI145-2op50-2	23	985	1838.2307692307693	1842	Early Romantic	Ab	minor	2.15	1.1	0.39233	1.7576699999999998
1568	chopin_mazurkas	BI145-3op50-3	23	986	1838.2307692307693	1842	Early Romantic	c#	minor	2.6910569105691056	0.3902439024390244	0.39709715447154476	2.2939597560975606
1569	chopin_mazurkas	BI145-3op50-3	23	986	1838.2307692307693	1842	Early Romantic	c#	major	0.2222222222222222	0.15873015873015872	0.35253968253968254	0.13031746031746033
1571	chopin_mazurkas	BI153-2op56-2	23	988	1838.2307692307693	1844	Early Romantic	C	major	0.10909090909090909	0.10909090909090909	0.39436363636363636	0.2852727272727273
1572	chopin_mazurkas	BI153-2op56-2	23	988	1838.2307692307693	1844	Early Romantic	C	minor	1.7826086956521738	0.43478260869565216	0.40289565217391304	1.3797130434782607
1573	chopin_mazurkas	BI153-3op56-3	23	989	1838.2307692307693	1844	Early Romantic	c	minor	2.796774193548387	0.22580645161290322	0.38677225806451615	2.410001935483871
1574	chopin_mazurkas	BI153-3op56-3	23	989	1838.2307692307693	1844	Early Romantic	c	major	0.8658536585365854	0.39634146341463417	0.3910152439024391	0.4748384146341463
1575	chopin_mazurkas	BI157-1op59-1	23	990	1838.2307692307693	1845	Early Romantic	a	minor	2.450980392156863	0.9558823529411765	0.4042803921568628	2.0467
1576	chopin_mazurkas	BI157-1op59-1	23	990	1838.2307692307693	1845	Early Romantic	a	major	0.7547169811320755	0.5660377358490566	0.4160981132075472	0.33861886792452833
1578	chopin_mazurkas	BI157-3op59-3	23	992	1838.2307692307693	1845	Early Romantic	f#	minor	1.4916201117318435	0.3743016759776536	0.41647988826815646	1.075140223463687
1579	chopin_mazurkas	BI157-3op59-3	23	992	1838.2307692307693	1845	Early Romantic	f#	major	0.4606741573033708	0.33707865168539325	0.36941741573033704	0.09125674157303376
1581	chopin_mazurkas	BI162-2op63-2	23	994	1838.2307692307693	1846	Early Romantic	f	minor	1.1538461538461537	1.2115384615384615	0.3955769230769231	0.7582692307692307
1582	chopin_mazurkas	BI162-2op63-2	23	994	1838.2307692307693	1846	Early Romantic	f	major	0.9285714285714286	0.4642857142857143	0.4178571428571428	0.5107142857142858
1583	chopin_mazurkas	BI162-3op63-3	23	995	1838.2307692307693	1846	Early Romantic	c#	minor	1.691358024691358	0.5679012345679012	0.41913456790123454	1.2722234567901234
1584	chopin_mazurkas	BI162-3op63-3	23	995	1838.2307692307693	1846	Early Romantic	c#	major	0.38095238095238093	30.928571428571427	0.3793642857142857	0.0015880952380952218
1585	chopin_mazurkas	BI163op67-4	23	996	1838.2307692307693	1846	Early Romantic	a	minor	1.4470588235294117	1.1294117647058823	0.4468235294117647	1.0002352941176471
1586	chopin_mazurkas	BI163op67-4	23	996	1838.2307692307693	1846	Early Romantic	a	major	0.375	0.5416666666666666	0.4354166666666666	0.06041666666666662
1588	chopin_mazurkas	BI167op67-2	23	998	1838.2307692307693	1849	Early Romantic	g	minor	0.7142857142857143	0.14285714285714285	0.3469387755102041	0.3673469387755102
1589	chopin_mazurkas	BI167op67-2	23	998	1838.2307692307693	1849	Early Romantic	g	major	1.2413793103448276	0.0	0.5389655172413793	0.7024137931034483
1590	schumann_kinderszenen	n01	24	896	1839.0	1839	Early Romantic	G	major	0.3488372093023256	0.0	0.3488372093023256	0.0
1591	schumann_kinderszenen	n02	24	897	1839.0	1839	Early Romantic	D	major	0.11764705882352941	0.453781512605042	0.3782621848739496	0.26061512605042014
1592	schumann_kinderszenen	n03	24	898	1839.0	1839	Early Romantic	b	minor	0.6206896551724138	0.8275862068965517	0.2827586206896552	0.33793103448275863
1593	schumann_kinderszenen	n03	24	898	1839.0	1839	Early Romantic	b	major	0.35714285714285715	0.07142857142857142	0.35237857142857143	0.004764285714285721
1594	schumann_kinderszenen	n04	24	899	1839.0	1839	Early Romantic	D	major	0.9811320754716981	0.03773584905660377	0.5099358490566038	0.4711962264150943
1595	schumann_kinderszenen	n05	24	900	1839.0	1839	Early Romantic	D	major	0.4634146341463415	0.12195121951219512	0.42853658536585365	0.034878048780487836
1596	schumann_kinderszenen	n06	24	901	1839.0	1839	Early Romantic	A	major	0.4691358024691358	0.037037037037037035	0.3203691358024691	0.14876666666666666
1597	schumann_kinderszenen	n07	24	902	1839.0	1839	Early Romantic	F	major	0.2826086956521739	0.021739130434782608	0.36086956521739133	0.07826086956521744
1598	schumann_kinderszenen	n07	24	902	1839.0	1839	Early Romantic	F	minor	1.2	0.0	0.402664	0.7973359999999999
1599	schumann_kinderszenen	n08	24	903	1839.0	1839	Early Romantic	F	major	0.6212121212121212	0.030303030303030304	0.38813030303030305	0.23308181818181817
1600	schumann_kinderszenen	n09	24	904	1839.0	1839	Early Romantic	C	major	0.3783783783783784	0.0	0.30945945945945946	0.06891891891891894
1601	schumann_kinderszenen	n09	24	904	1839.0	1839	Early Romantic	C	minor	1.3333333333333333	0.3333333333333333	0.3925888888888889	0.9407444444444444
1602	schumann_kinderszenen	n10	24	905	1839.0	1839	Early Romantic	g#	minor	1.375	0.075	0.4665	0.9085
1603	schumann_kinderszenen	n10	24	905	1839.0	1839	Early Romantic	g#	major	0.8	0.0	0.45600000000000007	0.344
1604	schumann_kinderszenen	n11	24	906	1839.0	1839	Early Romantic	e	minor	1.575	0.25	0.3283225	1.2466774999999999
1605	schumann_kinderszenen	n11	24	906	1839.0	1839	Early Romantic	e	major	0.24210526315789474	0.0	0.31438315789473686	0.07227789473684212
1606	schumann_kinderszenen	n12	24	907	1839.0	1839	Early Romantic	e	minor	1.064516129032258	0.0	0.3016129032258064	0.7629032258064516
1607	schumann_kinderszenen	n12	24	907	1839.0	1839	Early Romantic	e	major	0.0847457627118644	0.0	0.3806779661016949	0.2959322033898305
1608	schumann_kinderszenen	n13	24	908	1839.0	1839	Early Romantic	G	major	0.4230769230769231	0.23076923076923078	0.3974346153846154	0.025642307692307686
1609	schumann_kinderszenen	n13	24	908	1839.0	1839	Early Romantic	G	minor	1.9130434782608696	0.34782608695652173	0.5028956521739131	1.4101478260869564
1610	schumann_liederkreis	op39n01	25	999	1840.0	1840	Early Romantic	f#	minor	1.8157894736842106	0.07894736842105263	0.4368421052631579	1.3789473684210527
1611	schumann_liederkreis	op39n01	25	999	1840.0	1840	Early Romantic	f#	major	0.4444444444444444	0.0	0.46222222222222226	0.017777777777777837
1612	schumann_liederkreis	op39n02	25	1000	1840.0	1840	Early Romantic	A	major	0.7142857142857143	0.30158730158730157	0.44031746031746033	0.27396825396825397
1613	schumann_liederkreis	op39n02	25	1000	1840.0	1840	Early Romantic	A	minor	1.0	1.0	0.39999999999999997	0.6000000000000001
1614	schumann_liederkreis	op39n03	25	1001	1840.0	1840	Early Romantic	E	major	0.5232558139534884	0.27906976744186046	0.30465116279069765	0.21860465116279076
1615	schumann_liederkreis	op39n03	25	1001	1840.0	1840	Early Romantic	E	minor	1.15	0.15	0.33	0.8199999999999998
1618	schumann_liederkreis	op39n06	25	1004	1840.0	1840	Early Romantic	B	major	0.6451612903225806	0.0	0.44413870967741936	0.20102258064516126
1619	schumann_liederkreis	op39n06	25	1004	1840.0	1840	Early Romantic	B	minor	1.0	0.0	0.3333333333333333	0.6666666666666667
1620	schumann_liederkreis	op39n07	25	1005	1840.0	1840	Early Romantic	e	minor	0.8333333333333334	0.023809523809523808	0.3006333333333333	0.5327000000000001
1621	schumann_liederkreis	op39n07	25	1005	1840.0	1840	Early Romantic	e	major	0.0	0.0	0.3666666666666667	0.3666666666666667
1622	schumann_liederkreis	op39n08	25	1006	1840.0	1840	Early Romantic	a	minor	0.8648648648648649	0.22972972972972974	0.2909878378378378	0.573877027027027
1623	schumann_liederkreis	op39n08	25	1006	1840.0	1840	Early Romantic	a	major	1.5714285714285714	0.42857142857142855	0.31428571428571433	1.2571428571428571
1626	schumann_liederkreis	op39n11	25	1009	1840.0	1840	Early Romantic	A	major	0.125	0.08928571428571429	0.2791660714285714	0.15416607142857142
1627	schumann_liederkreis	op39n11	25	1009	1840.0	1840	Early Romantic	A	minor	0.7272727272727273	0.45454545454545453	0.3075727272727273	0.4197
1641	liszt_pelerinage	160.01_Chapelle_de_Guillaume_Tell	27	1023	1857.079674150606	1855	Early Romantic	C	major	1.611842105263158	0.5657894736842105	0.3550217105263158	1.2568203947368422
1642	liszt_pelerinage	160.01_Chapelle_de_Guillaume_Tell	27	1023	1857.079674150606	1855	Early Romantic	C	minor	1.95	0.05	0.37916500000000003	1.570835
1646	liszt_pelerinage	160.05_Orage	27	1027	1857.079674150606	1855	Early Romantic	c	minor	2.1861702127659575	1.9308510638297873	0.41710851063829785	1.7690617021276596
1647	liszt_pelerinage	160.05_Orage	27	1027	1857.079674150606	1855	Early Romantic	c	major	2.9914529914529915	1.2735042735042734	0.29373162393162394	2.6977213675213676
1648	liszt_pelerinage	160.06_Vallee_dObermann	27	1028	1857.079674150606	1855	Early Romantic	e	minor	1.72	0.228	0.47607920000000004	1.2439208
1649	liszt_pelerinage	160.06_Vallee_dObermann	27	1028	1857.079674150606	1855	Early Romantic	e	major	1.5669291338582678	1.4750656167979002	0.41090839895013126	1.1560207349081366
1651	liszt_pelerinage	160.08_Le_Mal_du_Pays_(Heimweh)	27	1030	1857.079674150606	1855	Early Romantic	e	minor	1.6994535519125684	0.04371584699453552	0.3140967213114754	1.385356830601093
1652	liszt_pelerinage	160.08_Le_Mal_du_Pays_(Heimweh)	27	1030	1857.079674150606	1855	Early Romantic	e	major	0.9375	0.0	0.410625	0.526875
1653	liszt_pelerinage	160.09_Les_Cloches_de_Geneve_(Nocturne)	27	1031	1857.079674150606	1855	Early Romantic	B	major	1.1952662721893492	0.4437869822485207	0.46522662721893493	0.7300396449704143
1654	liszt_pelerinage	160.09_Les_Cloches_de_Geneve_(Nocturne)	27	1031	1857.079674150606	1855	Early Romantic	B	minor	2.4411764705882355	1.1176470588235294	0.49078235294117656	1.950394117647059
1655	liszt_pelerinage	161.01_Sposalizio	27	1032	1857.079674150606	1858	Early Romantic	E	major	0.7081545064377682	0.0815450643776824	0.4761094420600859	0.23204506437768235
1656	liszt_pelerinage	161.01_Sposalizio	27	1032	1857.079674150606	1858	Early Romantic	E	minor	1.75	0.75	0.520825	1.2291750000000001
1658	liszt_pelerinage	161.03_Canzonetta_del_Salvator_Rosa	27	1034	1857.079674150606	1858	Early Romantic	A	major	0.14673913043478262	0.08695652173913043	0.2584782608695652	0.11173913043478259
1659	liszt_pelerinage	161.03_Canzonetta_del_Salvator_Rosa	27	1034	1857.079674150606	1858	Early Romantic	A	minor	1.3529411764705883	0.023529411764705882	0.3199988235294118	1.0329423529411765
1660	liszt_pelerinage	161.04_Sonetto_47_del_Petrarca	27	1035	1857.079674150606	1858	Early Romantic	Db	major	1.4390243902439024	17.16260162601626	0.42392845528455286	1.0150959349593496
1661	liszt_pelerinage	161.04_Sonetto_47_del_Petrarca	27	1035	1857.079674150606	1858	Early Romantic	Db	minor	1.8275862068965518	19.17241379310345	0.5194241379310345	1.3081620689655173
1664	liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	27	1038	1857.079674150606	1858	Early Romantic	D	major	2.931567328918322	2.0088300220750552	0.4090935982339956	2.5224737306843266
