	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey_mode	max_WL	min_WL	max_OL	min_OL	WL_5th_range	OL_5th_range	corpus_id	piece_id
1506	chopin_mazurkas	BI16-2	1838.2307692307693	1826	Early Romantic	Extended tonality	Bb	minor	5	-4	6	-2	9	8	23	945
1507	chopin_mazurkas	BI18op68-2	1838.2307692307693	1827	Early Romantic	Extended tonality	a	minor	6	-4	0	-2	10	2	23	946
1508	chopin_mazurkas	BI18op68-2	1838.2307692307693	1827	Early Romantic	Extended tonality	a	major	9	-4	9	0	13	9	23	946
1509	chopin_mazurkas	BI34op68-3	1838.2307692307693	1830	Early Romantic	Extended tonality	F	major	9	-1	6	-1	10	7	23	947
1510	chopin_mazurkas	BI34op68-3	1838.2307692307693	1830	Early Romantic	Extended tonality	F	minor	6	-3	3	0	9	3	23	947
1511	chopin_mazurkas	BI38op68-1	1838.2307692307693	1830	Early Romantic	Extended tonality	C	major	9	-4	10	-4	13	14	23	948
1512	chopin_mazurkas	BI60-1op06-1	1838.2307692307693	1832	Early Romantic	Extended tonality	f#	minor	6	-9	5	-4	15	9	23	949
1513	chopin_mazurkas	BI60-2op06-2	1838.2307692307693	1832	Early Romantic	Extended tonality	c#	minor	6	-4	7	-4	10	11	23	950
1514	chopin_mazurkas	BI60-2op06-2	1838.2307692307693	1832	Early Romantic	Extended tonality	c#	major	6	-4	5	0	10	5	23	950
1515	chopin_mazurkas	BI60-3op06-3	1838.2307692307693	1832	Early Romantic	Extended tonality	E	major	7	-6	10	-1	13	11	23	951
1516	chopin_mazurkas	BI60-4op06-4	1838.2307692307693	1832	Early Romantic	Extended tonality	eb	minor	5	-5	1	-4	10	5	23	952
1517	chopin_mazurkas	BI61-1op07-1	1838.2307692307693	1832	Early Romantic	Extended tonality	Bb	major	9	-4	6	-3	13	9	23	953
1518	chopin_mazurkas	BI61-2op07-2	1838.2307692307693	1832	Early Romantic	Extended tonality	a	minor	7	-7	6	-5	14	11	23	954
1519	chopin_mazurkas	BI61-2op07-2	1838.2307692307693	1832	Early Romantic	Extended tonality	a	major	6	-4	5	-1	10	6	23	954
1520	chopin_mazurkas	BI61-3op07-3	1838.2307692307693	1832	Early Romantic	Extended tonality	f	minor	6	-4	5	-4	10	9	23	955
1521	chopin_mazurkas	BI61-3op07-3	1838.2307692307693	1832	Early Romantic	Extended tonality	f	major	8	-4	9	-1	12	10	23	955
1522	chopin_mazurkas	BI61-4op07-4	1838.2307692307693	1832	Early Romantic	Extended tonality	Ab	major	9	-4	9	-1	13	10	23	956
1523	chopin_mazurkas	BI61-5op07-5	1838.2307692307693	1832	Early Romantic	Extended tonality	C	major	5	-1	5	0	6	5	23	957
1524	chopin_mazurkas	BI71	1838.2307692307693	1832	Early Romantic	Extended tonality	D	major	10	-5	10	-2	15	12	23	958
1525	chopin_mazurkas	BI73	1838.2307692307693	1832	Early Romantic	Extended tonality	Bb	major	6	-1	6	0	7	6	23	959
1526	chopin_mazurkas	BI77-1op17-1	1838.2307692307693	1833	Early Romantic	Extended tonality	Bb	major	9	-4	9	-1	13	10	23	960
1527	chopin_mazurkas	BI77-2op17-2	1838.2307692307693	1833	Early Romantic	Extended tonality	e	minor	7	-4	6	-6	11	12	23	961
1528	chopin_mazurkas	BI77-2op17-2	1838.2307692307693	1833	Early Romantic	Extended tonality	e	major	9	-8	8	-2	17	10	23	961
1529	chopin_mazurkas	BI77-3op17-3	1838.2307692307693	1833	Early Romantic	Extended tonality	Ab	major	9	-4	9	-3	13	12	23	962
1530	chopin_mazurkas	BI77-4op17-4	1838.2307692307693	1833	Early Romantic	Extended tonality	a	minor	7	-7	6	-7	14	13	23	963
1531	chopin_mazurkas	BI77-4op17-4	1838.2307692307693	1833	Early Romantic	Extended tonality	a	major	5	-4	9	-3	9	12	23	963
1532	chopin_mazurkas	BI89-1op24-1	1838.2307692307693	1833	Early Romantic	Extended tonality	g	minor	6	-4	6	-4	10	10	23	964
1533	chopin_mazurkas	BI89-1op24-1	1838.2307692307693	1833	Early Romantic	Extended tonality	g	major	8	-3	9	-1	11	10	23	964
1534	chopin_mazurkas	BI89-2op24-2	1838.2307692307693	1833	Early Romantic	Extended tonality	C	major	8	-4	5	-1	12	6	23	965
1535	chopin_mazurkas	BI89-3op24-3	1838.2307692307693	1833	Early Romantic	Extended tonality	Ab	major	9	-4	5	-1	13	6	23	966
1536	chopin_mazurkas	BI89-4op24-4	1838.2307692307693	1833	Early Romantic	Extended tonality	bb	minor	10	-7	10	-5	17	15	23	967
1537	chopin_mazurkas	BI89-4op24-4	1838.2307692307693	1833	Early Romantic	Extended tonality	bb	major	14	-4	13	-3	18	16	23	967
1538	chopin_mazurkas	BI85	1838.2307692307693	1834	Early Romantic	Extended tonality	Ab	major	10	-4	10	-4	14	14	23	968
1539	chopin_mazurkas	BI85	1838.2307692307693	1834	Early Romantic	Extended tonality	Ab	minor	5	-3	2	-3	8	5	23	968
1540	chopin_mazurkas	BI93-1op67-1	1838.2307692307693	1835	Early Romantic	Extended tonality	G	major	9	-4	9	-1	13	10	23	969
1541	chopin_mazurkas	BI93-2op67-3	1838.2307692307693	1835	Early Romantic	Extended tonality	C	major	9	-4	11	-1	13	12	23	970
1542	chopin_mazurkas	BI105-2op30-2	1838.2307692307693	1837	Early Romantic	Extended tonality	b	minor	7	-7	5	-4	14	9	23	971
1543	chopin_mazurkas	BI105-3op30-3	1838.2307692307693	1837	Early Romantic	Extended tonality	Db	major	9	-5	12	-4	14	16	23	972
1544	chopin_mazurkas	BI105-3op30-3	1838.2307692307693	1837	Early Romantic	Extended tonality	Db	minor	6	-6	5	-3	12	8	23	972
1545	chopin_mazurkas	BI105-4op30-4	1838.2307692307693	1837	Early Romantic	Extended tonality	c#	minor	6	-12	8	-14	18	22	23	973
1546	chopin_mazurkas	BI105-4op30-4	1838.2307692307693	1837	Early Romantic	Extended tonality	c#	major	9	-4	11	-2	13	13	23	973
1547	chopin_mazurkas	BI115-1op33-1	1838.2307692307693	1838	Early Romantic	Extended tonality	g#	minor	6	-4	2	-6	10	8	23	974
1548	chopin_mazurkas	BI115-1op33-1	1838.2307692307693	1838	Early Romantic	Extended tonality	g#	major	10	-4	8	0	14	8	23	974
1549	chopin_mazurkas	BI115-2op33-2	1838.2307692307693	1838	Early Romantic	Extended tonality	D	major	6	-7	9	-9	13	18	23	975
1550	chopin_mazurkas	BI115-3op33-3	1838.2307692307693	1838	Early Romantic	Extended tonality	C	major	9	-4	10	-1	13	11	23	976
1551	chopin_mazurkas	BI115-4op33-4	1838.2307692307693	1838	Early Romantic	Extended tonality	b	minor	6	-6	2	-6	12	8	23	977
1552	chopin_mazurkas	BI115-4op33-4	1838.2307692307693	1838	Early Romantic	Extended tonality	b	major	9	-12	9	-5	21	14	23	977
1553	chopin_mazurkas	BI126-3op41-1	1838.2307692307693	1838	Early Romantic	Extended tonality	c#	minor	8	-6	9	-8	14	17	23	978
1554	chopin_mazurkas	BI126-3op41-1	1838.2307692307693	1838	Early Romantic	Extended tonality	c#	major	12	-2	9	-1	14	10	23	978
1555	chopin_mazurkas	BI122op41-2	1838.2307692307693	1839	Early Romantic	Extended tonality	e	minor	5	-5	5	0	10	5	23	979
1556	chopin_mazurkas	BI122op41-2	1838.2307692307693	1839	Early Romantic	Extended tonality	e	major	9	-4	10	-2	13	12	23	979
1557	chopin_mazurkas	BI126-1op41-4	1838.2307692307693	1839	Early Romantic	Extended tonality	Ab	major	9	-2	9	-1	11	10	23	980
1558	chopin_mazurkas	BI126-1op41-4	1838.2307692307693	1839	Early Romantic	Extended tonality	Ab	minor	5	-8	9	-5	13	14	23	980
1559	chopin_mazurkas	BI126-4op41-3	1838.2307692307693	1839	Early Romantic	Extended tonality	B	major	8	-9	8	-9	17	17	23	981
1560	chopin_mazurkas	BI134	1838.2307692307693	1840	Early Romantic	Extended tonality	a	minor	6	-4	2	-4	10	6	23	982
1561	chopin_mazurkas	BI134	1838.2307692307693	1840	Early Romantic	Extended tonality	a	major	9	-3	6	-1	12	7	23	982
1562	chopin_mazurkas	BI140	1838.2307692307693	1841	Early Romantic	Extended tonality	a	minor	6	-4	7	-4	10	11	23	983
1563	chopin_mazurkas	BI140	1838.2307692307693	1841	Early Romantic	Extended tonality	a	major	9	-4	10	-4	13	14	23	983
1564	chopin_mazurkas	BI145-1op50-1	1838.2307692307693	1842	Early Romantic	Extended tonality	G	major	9	-5	9	-5	14	14	23	984
1565	chopin_mazurkas	BI145-1op50-1	1838.2307692307693	1842	Early Romantic	Extended tonality	G	minor	6	-4	6	-4	10	10	23	984
1566	chopin_mazurkas	BI145-2op50-2	1838.2307692307693	1842	Early Romantic	Extended tonality	Ab	major	9	-1	10	-1	10	11	23	985
1567	chopin_mazurkas	BI145-2op50-2	1838.2307692307693	1842	Early Romantic	Extended tonality	Ab	minor	6	-4	6	-3	10	9	23	985
1568	chopin_mazurkas	BI145-3op50-3	1838.2307692307693	1842	Early Romantic	Extended tonality	c#	minor	6	-12	7	-7	18	14	23	986
1569	chopin_mazurkas	BI145-3op50-3	1838.2307692307693	1842	Early Romantic	Extended tonality	c#	major	7	-4	5	-6	11	11	23	986
1570	chopin_mazurkas	BI153-1op56-1	1838.2307692307693	1844	Early Romantic	Extended tonality	B	major	11	-10	9	-4	21	13	23	987
1571	chopin_mazurkas	BI153-2op56-2	1838.2307692307693	1844	Early Romantic	Extended tonality	C	major	6	-1	6	0	7	6	23	988
1572	chopin_mazurkas	BI153-2op56-2	1838.2307692307693	1844	Early Romantic	Extended tonality	C	minor	6	-4	5	-4	10	9	23	988
1573	chopin_mazurkas	BI153-3op56-3	1838.2307692307693	1844	Early Romantic	Extended tonality	c	minor	12	-12	8	-5	24	13	23	989
1574	chopin_mazurkas	BI153-3op56-3	1838.2307692307693	1844	Early Romantic	Extended tonality	c	major	9	-10	10	-5	19	15	23	989
1575	chopin_mazurkas	BI157-1op59-1	1838.2307692307693	1845	Early Romantic	Extended tonality	a	minor	12	-7	10	-7	19	17	23	990
1576	chopin_mazurkas	BI157-1op59-1	1838.2307692307693	1845	Early Romantic	Extended tonality	a	major	10	-1	9	-4	11	13	23	990
1577	chopin_mazurkas	BI157-2op59-2	1838.2307692307693	1845	Early Romantic	Extended tonality	Ab	major	11	-5	9	-6	16	15	23	991
1578	chopin_mazurkas	BI157-3op59-3	1838.2307692307693	1845	Early Romantic	Extended tonality	f#	minor	8	-7	7	-7	15	14	23	992
1579	chopin_mazurkas	BI157-3op59-3	1838.2307692307693	1845	Early Romantic	Extended tonality	f#	major	8	-4	9	-4	12	13	23	992
1580	chopin_mazurkas	BI162-1op63-1	1838.2307692307693	1846	Early Romantic	Extended tonality	B	major	9	-4	9	-13	13	22	23	993
1581	chopin_mazurkas	BI162-2op63-2	1838.2307692307693	1846	Early Romantic	Extended tonality	f	minor	5	-5	7	-10	10	17	23	994
1582	chopin_mazurkas	BI162-2op63-2	1838.2307692307693	1846	Early Romantic	Extended tonality	f	major	10	-1	8	0	11	8	23	994
1583	chopin_mazurkas	BI162-3op63-3	1838.2307692307693	1846	Early Romantic	Extended tonality	c#	minor	6	-5	7	-6	11	13	23	995
1584	chopin_mazurkas	BI162-3op63-3	1838.2307692307693	1846	Early Romantic	Extended tonality	c#	major	6	-5	-5	-14	11	9	23	995
1585	chopin_mazurkas	BI163op67-4	1838.2307692307693	1846	Early Romantic	Extended tonality	a	minor	6	-4	6	-6	10	12	23	996
1586	chopin_mazurkas	BI163op67-4	1838.2307692307693	1846	Early Romantic	Extended tonality	a	major	9	-4	11	-1	13	12	23	996
1587	chopin_mazurkas	BI168op68-4	1838.2307692307693	1846	Early Romantic	Extended tonality	f	minor	9	-9	11	-7	18	18	23	997
1588	chopin_mazurkas	BI167op67-2	1838.2307692307693	1849	Early Romantic	Extended tonality	g	minor	5	-4	6	-5	9	11	23	998
1589	chopin_mazurkas	BI167op67-2	1838.2307692307693	1849	Early Romantic	Extended tonality	g	major	7	-6	4	-1	13	5	23	998
1590	schumann_kinderszenen	n01	1839.0	1839	Early Romantic	Extended tonality	G	major	8	-3	3	-1	11	4	24	896
1591	schumann_kinderszenen	n02	1839.0	1839	Early Romantic	Extended tonality	D	major	8	-1	10	-1	9	11	24	897
1592	schumann_kinderszenen	n03	1839.0	1839	Early Romantic	Extended tonality	b	minor	5	-4	7	-4	9	11	24	898
1593	schumann_kinderszenen	n03	1839.0	1839	Early Romantic	Extended tonality	b	major	8	-2	6	-1	10	7	24	898
1594	schumann_kinderszenen	n04	1839.0	1839	Early Romantic	Extended tonality	D	major	6	-5	6	0	11	6	24	899
1595	schumann_kinderszenen	n05	1839.0	1839	Early Romantic	Extended tonality	D	major	9	-4	4	-4	13	8	24	900
1596	schumann_kinderszenen	n06	1839.0	1839	Early Romantic	Extended tonality	A	major	9	-2	2	-2	11	4	24	901
1597	schumann_kinderszenen	n07	1839.0	1839	Early Romantic	Extended tonality	F	major	8	-4	5	-2	12	7	24	902
1598	schumann_kinderszenen	n07	1839.0	1839	Early Romantic	Extended tonality	F	minor	5	-4	2	-3	9	5	24	902
1599	schumann_kinderszenen	n08	1839.0	1839	Early Romantic	Extended tonality	F	major	9	-4	7	-1	13	8	24	903
1600	schumann_kinderszenen	n09	1839.0	1839	Early Romantic	Extended tonality	C	major	9	-4	3	-1	13	4	24	904
1601	schumann_kinderszenen	n09	1839.0	1839	Early Romantic	Extended tonality	C	minor	5	-5	5	-1	10	6	24	904
1602	schumann_kinderszenen	n10	1839.0	1839	Early Romantic	Extended tonality	g#	minor	6	-7	5	-3	13	8	24	905
1603	schumann_kinderszenen	n10	1839.0	1839	Early Romantic	Extended tonality	g#	major	6	-4	5	-1	10	6	24	905
1604	schumann_kinderszenen	n11	1839.0	1839	Early Romantic	Extended tonality	e	minor	6	-5	2	-6	11	8	24	906
1605	schumann_kinderszenen	n11	1839.0	1839	Early Romantic	Extended tonality	e	major	9	-4	3	-1	13	4	24	906
1606	schumann_kinderszenen	n12	1839.0	1839	Early Romantic	Extended tonality	e	minor	5	-4	0	-4	9	4	24	907
1607	schumann_kinderszenen	n12	1839.0	1839	Early Romantic	Extended tonality	e	major	6	-2	5	0	8	5	24	907
1608	schumann_kinderszenen	n13	1839.0	1839	Early Romantic	Extended tonality	G	major	6	-4	8	-3	10	11	24	908
1609	schumann_kinderszenen	n13	1839.0	1839	Early Romantic	Extended tonality	G	minor	6	-4	10	0	10	10	24	908
1610	schumann_liederkreis	op39n01	1840.0	1840	Early Romantic	Extended tonality	f#	minor	6	-5	2	-5	11	7	25	999
1611	schumann_liederkreis	op39n01	1840.0	1840	Early Romantic	Extended tonality	f#	major	6	-2	2	0	8	2	25	999
1612	schumann_liederkreis	op39n02	1840.0	1840	Early Romantic	Extended tonality	A	major	9	-3	10	-1	12	11	25	1000
1613	schumann_liederkreis	op39n02	1840.0	1840	Early Romantic	Extended tonality	A	minor	5	-3	5	-1	8	6	25	1000
1614	schumann_liederkreis	op39n03	1840.0	1840	Early Romantic	Extended tonality	E	major	10	-6	10	-5	16	15	25	1001
1615	schumann_liederkreis	op39n03	1840.0	1840	Early Romantic	Extended tonality	E	minor	6	-6	4	-4	12	8	25	1001
1616	schumann_liederkreis	op39n04	1840.0	1840	Early Romantic	Extended tonality	G	major	6	-3	10	-3	9	13	25	1002
1617	schumann_liederkreis	op39n05	1840.0	1840	Early Romantic	Extended tonality	E	major	8	-3	7	-4	11	11	25	1003
1618	schumann_liederkreis	op39n06	1840.0	1840	Early Romantic	Extended tonality	B	major	7	-4	1	0	11	1	25	1004
1619	schumann_liederkreis	op39n06	1840.0	1840	Early Romantic	Extended tonality	B	minor	5	-3	2	0	8	2	25	1004
1620	schumann_liederkreis	op39n07	1840.0	1840	Early Romantic	Extended tonality	e	minor	6	-4	3	0	10	3	25	1005
1621	schumann_liederkreis	op39n07	1840.0	1840	Early Romantic	Extended tonality	e	major	5	-1	4	0	6	4	25	1005
1622	schumann_liederkreis	op39n08	1840.0	1840	Early Romantic	Extended tonality	a	minor	5	-7	4	-5	12	9	25	1006
1623	schumann_liederkreis	op39n08	1840.0	1840	Early Romantic	Extended tonality	a	major	5	-4	4	-4	9	8	25	1006
1624	schumann_liederkreis	op39n09	1840.0	1840	Early Romantic	Extended tonality	E	major	9	-4	9	0	13	9	25	1007
1625	schumann_liederkreis	op39n10	1840.0	1840	Early Romantic	Extended tonality	e	minor	11	-5	6	-5	16	11	25	1008
1626	schumann_liederkreis	op39n11	1840.0	1840	Early Romantic	Extended tonality	A	major	7	-3	7	-2	10	9	25	1009
1627	schumann_liederkreis	op39n11	1840.0	1840	Early Romantic	Extended tonality	A	minor	5	-4	5	-6	9	11	25	1009
1628	schumann_liederkreis	op39n12	1840.0	1840	Early Romantic	Extended tonality	F#	major	10	-4	10	-2	14	12	25	1010
1629	c_schumann_lieder	op13no3 Liebeszauber	1847.2645259938838	1842	Early Romantic	Extended tonality	Eb	major	10	-4	6	-1	14	7	26	1011
1630	c_schumann_lieder	op13no4 Der Mond kommt still gegangen	1847.2645259938838	1842	Early Romantic	Extended tonality	Db	major	8	-4	6	-4	12	10	26	1012
1631	c_schumann_lieder	op13no6 Die stille Lotosblume	1847.2645259938838	1842	Early Romantic	Extended tonality	Ab	major	10	-5	7	-5	15	12	26	1013
1632	c_schumann_lieder	op13no1 Ich stand in dunklen Traumen	1847.2645259938838	1843	Early Romantic	Extended tonality	Eb	major	13	-4	10	0	17	10	26	1014
1633	c_schumann_lieder	op13no2 Sie liebten sich beide	1847.2645259938838	1843	Early Romantic	Extended tonality	g	minor	6	-5	1	-4	11	5	26	1015
1634	c_schumann_lieder	op13no5 Ich hab in deinem Auge	1847.2645259938838	1843	Early Romantic	Extended tonality	Ab	major	9	-4	9	-3	13	12	26	1016
1635	c_schumann_lieder	op23no1 Was weinst du Blumlein	1847.2645259938838	1853	Early Romantic	Extended tonality	A	major	8	-4	5	0	12	5	26	1017
1636	c_schumann_lieder	op23no2 An einem lichten Morgen	1847.2645259938838	1853	Early Romantic	Extended tonality	F	major	9	-4	8	0	13	8	26	1018
1637	c_schumann_lieder	op23no3 Geheimes Flustern hier und dort	1847.2645259938838	1853	Early Romantic	Extended tonality	Db	major	11	-5	7	0	16	7	26	1019
1638	c_schumann_lieder	op23no4 Auf einem grunen Hugel	1847.2645259938838	1853	Early Romantic	Extended tonality	a	minor	6	-6	1	-4	12	5	26	1020
1639	c_schumann_lieder	op23no5 Das ist ein Tag der klingen mag	1847.2645259938838	1853	Early Romantic	Extended tonality	D	major	8	-1	7	0	9	7	26	1021
1640	c_schumann_lieder	op23no6 O Lust o Lust	1847.2645259938838	1853	Early Romantic	Extended tonality	Eb	major	10	-4	10	0	14	10	26	1022
1641	liszt_pelerinage	160.01_Chapelle_de_Guillaume_Tell	1857.079674150606	1855	Early Romantic	Extended tonality	C	major	10	-8	11	-7	18	18	27	1023
1642	liszt_pelerinage	160.01_Chapelle_de_Guillaume_Tell	1857.079674150606	1855	Early Romantic	Extended tonality	C	minor	5	-4	2	-5	9	7	27	1023
1643	liszt_pelerinage	160.02_Au_Lac_de_Wallenstadt	1857.079674150606	1855	Early Romantic	Extended tonality	Ab	major	10	-5	13	-12	15	25	27	1024
1644	liszt_pelerinage	160.03_Pastorale	1857.079674150606	1855	Early Romantic	Extended tonality	E	major	5	-2	3	-2	7	5	27	1025
1645	liszt_pelerinage	160.04_Au_Bord_dUne_Source	1857.079674150606	1855	Early Romantic	Extended tonality	Ab	major	10	-10	17	-5	20	22	27	1026
1646	liszt_pelerinage	160.05_Orage	1857.079674150606	1855	Early Romantic	Extended tonality	c	minor	9	-6	11	-7	15	18	27	1027
1647	liszt_pelerinage	160.05_Orage	1857.079674150606	1855	Early Romantic	Extended tonality	c	major	9	-8	9	-6	17	15	27	1027
1648	liszt_pelerinage	160.06_Vallee_dObermann	1857.079674150606	1855	Early Romantic	Extended tonality	e	minor	6	-11	8	-5	17	13	27	1028
1649	liszt_pelerinage	160.06_Vallee_dObermann	1857.079674150606	1855	Early Romantic	Extended tonality	e	major	10	-10	10	-14	20	24	27	1028
1650	liszt_pelerinage	160.07_Eglogue	1857.079674150606	1855	Early Romantic	Extended tonality	Ab	major	11	-4	6	0	15	6	27	1029
1651	liszt_pelerinage	160.08_Le_Mal_du_Pays_(Heimweh)	1857.079674150606	1855	Early Romantic	Extended tonality	e	minor	6	-4	4	-4	10	8	27	1030
1652	liszt_pelerinage	160.08_Le_Mal_du_Pays_(Heimweh)	1857.079674150606	1855	Early Romantic	Extended tonality	e	major	7	-5	1	0	12	1	27	1030
1653	liszt_pelerinage	160.09_Les_Cloches_de_Geneve_(Nocturne)	1857.079674150606	1855	Early Romantic	Extended tonality	B	major	9	-12	9	-11	21	20	27	1031
1654	liszt_pelerinage	160.09_Les_Cloches_de_Geneve_(Nocturne)	1857.079674150606	1855	Early Romantic	Extended tonality	B	minor	7	-13	6	-12	20	18	27	1031
1655	liszt_pelerinage	161.01_Sposalizio	1857.079674150606	1858	Early Romantic	Extended tonality	E	major	10	-9	7	-7	19	14	27	1032
1656	liszt_pelerinage	161.01_Sposalizio	1857.079674150606	1858	Early Romantic	Extended tonality	E	minor	6	-4	5	-3	10	8	27	1032
1657	liszt_pelerinage	161.02_Il_Pensieroso	1857.079674150606	1858	Early Romantic	Extended tonality	c#	minor	6	-12	6	-13	18	19	27	1033
1658	liszt_pelerinage	161.03_Canzonetta_del_Salvator_Rosa	1857.079674150606	1858	Early Romantic	Extended tonality	A	major	6	-4	7	-4	10	11	27	1034
1659	liszt_pelerinage	161.03_Canzonetta_del_Salvator_Rosa	1857.079674150606	1858	Early Romantic	Extended tonality	A	minor	5	-5	4	-4	10	8	27	1034
1660	liszt_pelerinage	161.04_Sonetto_47_del_Petrarca	1857.079674150606	1858	Early Romantic	Extended tonality	Db	major	10	-5	22	-4	15	26	27	1035
1661	liszt_pelerinage	161.04_Sonetto_47_del_Petrarca	1857.079674150606	1858	Early Romantic	Extended tonality	Db	minor	6	-4	18	-5	10	23	27	1035
1662	liszt_pelerinage	161.05_Sonetto_104_del_Petrarca	1857.079674150606	1858	Early Romantic	Extended tonality	E	major	9	-7	10	-9	16	19	27	1036
1663	liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	1857.079674150606	1858	Early Romantic	Extended tonality	Ab	major	12	-9	17	-5	21	22	27	1037
1664	liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	1857.079674150606	1858	Early Romantic	Extended tonality	D	major	16	-12	10	-14	28	24	27	1038
1665	liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	1857.079674150606	1858	Early Romantic	Extended tonality	D	minor	10	-10	17	-9	20	26	27	1038
1666	liszt_pelerinage	162.01_Gondoliera	1857.079674150606	1861	Early Romantic	Extended tonality	F#	major	9	-4	10	-5	13	15	27	1039
1667	liszt_pelerinage	162.02_Canzone	1857.079674150606	1861	Early Romantic	Extended tonality	eb	minor	6	-5	6	-4	11	10	27	1040
1668	liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	1857.079674150606	1861	Early Romantic	Extended tonality	g	minor	6	-5	7	-5	11	12	27	1041
1669	liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	1857.079674150606	1861	Early Romantic	Extended tonality	g	major	13	-11	13	-9	24	22	27	1041
1670	wagner_overtures	WWV090_Tristan_01_Vorspiel-Prelude_Ricordi1888Floridia	1864.990230286113	1859	Early Romantic	Extended tonality	a	minor	12	-11	10	-10	23	20	28	1042
1671	wagner_overtures	WWV090_Tristan_01_Vorspiel-Prelude_Ricordi1888Floridia	1864.990230286113	1859	Early Romantic	Extended tonality	a	major	12	-7	9	-7	19	16	28	1042
1672	wagner_overtures	WWV096-Meistersinger_01_Vorspiel-Prelude_SchottKleinmichel	1864.990230286113	1867	Early Romantic	Extended tonality	C	major	13	-9	10	-7	22	17	28	1043
1673	tchaikovsky_seasons	op37a01	1876.0	1876	Late Romantic	Extended tonality	A	major	10	-9	9	-16	19	25	29	1044
1674	tchaikovsky_seasons	op37a01	1876.0	1876	Late Romantic	Extended tonality	A	minor	6	-5	10	-4	11	14	29	1044
1675	tchaikovsky_seasons	op37a02	1876.0	1876	Late Romantic	Extended tonality	D	major	11	-4	10	-4	15	14	29	1045
1676	tchaikovsky_seasons	op37a02	1876.0	1876	Late Romantic	Extended tonality	D	minor	6	-4	10	-5	10	15	29	1045
1677	tchaikovsky_seasons	op37a03	1876.0	1876	Late Romantic	Extended tonality	g	minor	6	-4	7	-4	10	11	29	1046
1678	tchaikovsky_seasons	op37a03	1876.0	1876	Late Romantic	Extended tonality	g	major	5	-4	9	-1	9	10	29	1046
1679	tchaikovsky_seasons	op37a04	1876.0	1876	Late Romantic	Extended tonality	Bb	major	10	-4	10	-2	14	12	29	1047
1680	tchaikovsky_seasons	op37a04	1876.0	1876	Late Romantic	Extended tonality	Bb	minor	7	-6	7	-4	13	11	29	1047
1681	tchaikovsky_seasons	op37a05	1876.0	1876	Late Romantic	Extended tonality	G	major	9	-4	10	-4	13	14	29	1048
1682	tchaikovsky_seasons	op37a05	1876.0	1876	Late Romantic	Extended tonality	G	minor	6	-5	3	-5	11	8	29	1048
1683	tchaikovsky_seasons	op37a06	1876.0	1876	Late Romantic	Extended tonality	g	minor	7	-11	6	-4	18	10	29	1049
1684	tchaikovsky_seasons	op37a06	1876.0	1876	Late Romantic	Extended tonality	g	major	9	-5	9	-4	14	13	29	1049
1685	tchaikovsky_seasons	op37a07	1876.0	1876	Late Romantic	Extended tonality	Eb	major	10	-4	10	-1	14	11	29	1050
1686	tchaikovsky_seasons	op37a07	1876.0	1876	Late Romantic	Extended tonality	Eb	minor	6	-4	2	-3	10	5	29	1050
1687	tchaikovsky_seasons	op37a08	1876.0	1876	Late Romantic	Extended tonality	b	minor	6	-5	7	-7	11	14	29	1051
1688	tchaikovsky_seasons	op37a08	1876.0	1876	Late Romantic	Extended tonality	b	major	12	-5	9	0	17	9	29	1051
1689	tchaikovsky_seasons	op37a09	1876.0	1876	Late Romantic	Extended tonality	G	major	10	-4	9	-1	14	10	29	1052
1690	tchaikovsky_seasons	op37a09	1876.0	1876	Late Romantic	Extended tonality	G	minor	6	-4	17	-4	10	21	29	1052
1691	tchaikovsky_seasons	op37a10	1876.0	1876	Late Romantic	Extended tonality	d	minor	6	-11	10	-4	17	14	29	1053
1692	tchaikovsky_seasons	op37a10	1876.0	1876	Late Romantic	Extended tonality	d	major	8	-1	9	0	9	9	29	1053
1693	tchaikovsky_seasons	op37a11	1876.0	1876	Late Romantic	Extended tonality	E	major	7	-2	10	-1	9	11	29	1054
1694	tchaikovsky_seasons	op37a11	1876.0	1876	Late Romantic	Extended tonality	E	minor	6	-4	6	-4	10	10	29	1054
1695	tchaikovsky_seasons	op37a12	1876.0	1876	Late Romantic	Extended tonality	Ab	major	10	-9	25	-3	19	28	29	1055
1696	dvorak_silhouettes	op08n01	1879.0	1879	Late Romantic	Extended tonality	c#	minor	5	-4	2	-4	9	6	30	1056
1697	dvorak_silhouettes	op08n01	1879.0	1879	Late Romantic	Extended tonality	c#	major	5	-1	-6	-13	6	7	30	1056
1698	dvorak_silhouettes	op08n02	1879.0	1879	Late Romantic	Extended tonality	Db	major	7	-4	15	-4	11	19	30	1057
1699	dvorak_silhouettes	op08n02	1879.0	1879	Late Romantic	Extended tonality	Db	minor	5	-3	2	-4	8	6	30	1057
1700	dvorak_silhouettes	op08n03	1879.0	1879	Late Romantic	Extended tonality	Db	major	12	-8	10	-1	20	11	30	1058
1701	dvorak_silhouettes	op08n04	1879.0	1879	Late Romantic	Extended tonality	f#	minor	6	-4	3	-3	10	6	30	1059
