	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey	localkey_mode	total_WLD	chord_num	avg_WLD	corpus_id	piece_id
146	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	10.2	56	0.18214285714285713	2	16
147	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	6.8	65	0.10461538461538461	2	17
148	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	4.6	55	0.08363636363636363	2	17
149	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	VII	major	13.6	43	0.31627906976744186	2	17
150	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	IV	major	4.2	22	0.19090909090909092	2	17
151	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	III	major	6.0	17	0.35294117647058826	2	17
152	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	iv	minor	3.5999999999999996	12	0.3	2	17
153	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	VII	major	3.4	43	0.07906976744186046	2	17
154	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	5.8	65	0.08923076923076922	2	17
155	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	IV	major	3.4	22	0.15454545454545454	2	17
156	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	V	major	3.4	5	0.6799999999999999	2	17
157	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	2.4	65	0.03692307692307692	2	17
158	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	III	major	2.4	17	0.1411764705882353	2	17
159	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	VII	major	6.0	43	0.13953488372093023	2	17
160	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	IV	major	4.2	22	0.19090909090909092	2	17
161	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	2.4	55	0.04363636363636363	2	17
162	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	III	major	3.0	17	0.17647058823529413	2	17
163	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	VII	major	3.0	43	0.06976744186046512	2	17
164	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	2.4	65	0.03692307692307692	2	17
165	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	iv	minor	3.5999999999999996	12	0.3	2	17
166	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	2.4	55	0.04363636363636363	2	17
167	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	VII	major	4.8	43	0.11162790697674418	2	17
168	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	IV	major	4.6	22	0.20909090909090908	2	17
169	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	8.4	55	0.15272727272727274	2	17
170	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	13.799999999999999	65	0.21230769230769228	2	17
171	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	6.0	55	0.10909090909090909	2	17
172	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	3.0	65	0.046153846153846156	2	17
173	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	12.4	55	0.22545454545454546	2	17
174	monteverdi_madrigals	5-04e	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	16.4	65	0.2523076923076923	2	17
175	monteverdi_madrigals	5-05b	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	6.0	56	0.10714285714285714	2	18
176	monteverdi_madrigals	5-05b	1609.1691322587767	1605	Renaissance	pre-Baroque	g	III	major	7.8	13	0.6	2	18
177	monteverdi_madrigals	5-05b	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	13.4	56	0.2392857142857143	2	18
178	monteverdi_madrigals	5-05b	1609.1691322587767	1605	Renaissance	pre-Baroque	g	VII	major	5.8	8	0.725	2	18
179	monteverdi_madrigals	5-05b	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	7.0	21	0.3333333333333333	2	18
180	monteverdi_madrigals	5-05b	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	10.8	56	0.19285714285714287	2	18
181	monteverdi_madrigals	5-05b	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	8.4	21	0.4	2	18
182	monteverdi_madrigals	5-05b	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	8.8	56	0.15714285714285717	2	18
183	monteverdi_madrigals	5-05c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	1.2	19	0.06315789473684211	2	19
184	monteverdi_madrigals	5-05c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	IV	major	5.0	13	0.38461538461538464	2	19
185	monteverdi_madrigals	5-05c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	3.0	19	0.15789473684210525	2	19
186	monteverdi_madrigals	5-05c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	16.8	28	0.6	2	19
187	monteverdi_madrigals	5-05c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	VII	major	4.8	8	0.6	2	19
188	monteverdi_madrigals	5-05c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	I	major	5.3999999999999995	22	0.24545454545454543	2	19
189	monteverdi_madrigals	5-05c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	1.7999999999999998	28	0.06428571428571428	2	19
190	monteverdi_madrigals	5-05c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	III	major	7.0	10	0.7	2	19
191	monteverdi_madrigals	5-05c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	IV	major	5.3999999999999995	13	0.41538461538461535	2	19
192	monteverdi_madrigals	5-05c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	1.7999999999999998	19	0.09473684210526315	2	19
