	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey_mode	WLC	OLC	corpus_id	piece_id
150	kleine_geistliche_konzerte	op09n23swv328_Veni,_Sancte_Spiritus	1637.9308224442736	1639	Renaissance	pre-Baroque	G	major	0.4092664092664093	0.15057915057915058	5	124
151	kleine_geistliche_konzerte	op09n24swv329_Ist_Gott_für_uns	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	0.78125	0.15104166666666666	5	125
152	kleine_geistliche_konzerte	op09n25swv330_Wer_will_uns_scheiden_von_der_Liebe_Gottes	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	0.9719101123595506	0.056179775280898875	5	126
153	kleine_geistliche_konzerte	op09n26swv331_Die_Stimm_des_Herren_gehet_auf_den_Wassern	1637.9308224442736	1639	Renaissance	pre-Baroque	d	minor	0.9915611814345991	0.11392405063291139	5	127
154	kleine_geistliche_konzerte	op09n27swv332_Jubilate_Deo_omnis_terra	1637.9308224442736	1639	Renaissance	pre-Baroque	F	major	0.34472934472934474	0.019943019943019943	5	128
155	kleine_geistliche_konzerte	op09n28swv333_Sei_gegrüßet,_Maria	1637.9308224442736	1639	Renaissance	pre-Baroque	G	major	0.4973404255319149	0.0425531914893617	5	129
156	kleine_geistliche_konzerte	op09n29swv334_Ave_Maria,_qualis_est	1637.9308224442736	1639	Renaissance	pre-Baroque	G	major	0.4920212765957447	0.0398936170212766	5	130
157	kleine_geistliche_konzerte	op09n30swv335_Was_betrübst_du_dich,_meine_Seele	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	0.8195876288659794	0.08762886597938144	5	131
158	kleine_geistliche_konzerte	op09n31swv336_Quemadmodum_desiderat_cervus	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	1.096234309623431	0.1087866108786611	5	132
159	kleine_geistliche_konzerte	op09n32swv337_Aufer_immensam	1637.9308224442736	1639	Renaissance	pre-Baroque	a	minor	0.5981308411214953	0.09579439252336448	5	133
160	corelli	op01n01a	1687.6864702945581	1681	Baroque	Baroque	F	major	0.09433962264150944	0.03773584905660377	6	134
161	corelli	op01n01a	1687.6864702945581	1681	Baroque	Baroque	F	minor	1.125	0.0	6	134
162	corelli	op01n01b	1687.6864702945581	1681	Baroque	Baroque	F	major	0.032520325203252036	0.008130081300813009	6	135
163	corelli	op01n01b	1687.6864702945581	1681	Baroque	Baroque	F	minor	1.3333333333333333	0.0	6	135
164	corelli	op01n01c	1687.6864702945581	1681	Baroque	Baroque	F	major	0.5	0.0	6	136
