	corpus	piece	corpus_year	piece_year	globalkey	localkey_mode	max_wl	min_wl	max_ol	min_ol	WLC	OLC	wl_fifths_range	ol_fifths_range	corpus_id	piece_id
1448	schubert_winterreise	n14	1828.0	1828	c	minor	6	-4	3	-4	1.5769230769230769	0.038461538461538464	10	7	21	1449
1449	schubert_winterreise	n15	1828.0	1828	c	major	9	-4	0	0	1.0	0.0	13	0	21	1450
1450	schubert_winterreise	n15	1828.0	1828	c	minor	8	-12	5	-5	1.6013986013986015	0.03496503496503497	20	10	21	1451
1451	schubert_winterreise	n16	1828.0	1828	Eb	major	12	-5	9	-5	1.6911764705882353	0.23529411764705882	17	14	21	1452
1452	schubert_winterreise	n16	1828.0	1828	Eb	minor	6	-4	2	-4	2.121212121212121	0.0	10	6	21	1453
1453	schubert_winterreise	n17	1828.0	1828	D	major	12	-5	11	-4	1.0892857142857142	0.30357142857142855	17	15	21	1454
1454	schubert_winterreise	n18	1828.0	1828	d	major	5	-4	5	0	0.625	0.0	9	5	21	1455
1455	schubert_winterreise	n18	1828.0	1828	d	minor	6	-5	5	-4	2.7333333333333334	0.2	11	9	21	1456
1456	schubert_winterreise	n19	1828.0	1828	A	major	10	-3	6	0	0.5151515151515151	0.045454545454545456	13	6	21	1457
1457	schubert_winterreise	n20	1828.0	1828	g	major	9	-1	2	-1	0.875	0.0	10	3	21	1458
1458	schubert_winterreise	n20	1828.0	1828	g	minor	7	-7	3	-6	1.3776223776223777	0.03496503496503497	14	9	21	1459
1459	schubert_winterreise	n21	1828.0	1828	F	major	8	-5	8	-2	0.7516339869281046	0.0784313725490196	13	10	21	1460
1460	schubert_winterreise	n22	1828.0	1828	a	major	6	-4	6	-3	0.48148148148148145	0.05555555555555555	10	9	21	1461
1461	schubert_winterreise	n22	1828.0	1828	a	minor	6	-4	6	-3	1.5	0.5384615384615384	10	9	21	1462
1462	schubert_winterreise	n23	1828.0	1828	A	major	8	-2	8	0	0.3125	0.046875	10	8	21	1463
1463	schubert_winterreise	n23	1828.0	1828	A	minor	5	-5	5	-1	1.3478260869565217	0.13043478260869565	10	6	21	1464
1464	schubert_winterreise	n24	1828.0	1828	a	minor	5	-4	6	-4	1.481012658227848	0.16455696202531644	9	10	21	1465
1465	mendelssohn_quartets	02op13a	1835.8707229487093	1827	A	major	8	-4	5	-4	0.40425531914893614	0.06382978723404255	12	9	22	1466
1466	mendelssohn_quartets	02op13a	1835.8707229487093	1827	A	minor	11	-6	7	-6	1.4262734584450403	0.1863270777479893	17	13	22	1467
1467	mendelssohn_quartets	02op13b	1835.8707229487093	1827	F	major	9	-4	7	-1	0.2111111111111111	0.022222222222222223	13	8	22	1468
1468	mendelssohn_quartets	02op13b	1835.8707229487093	1827	F	minor	8	-12	7	-6	1.5412087912087913	0.23901098901098902	20	13	22	1469
1469	mendelssohn_quartets	02op13c	1835.8707229487093	1827	a	major	9	-4	9	-2	0.9079497907949791	0.0794979079497908	13	11	22	1470
1470	mendelssohn_quartets	02op13c	1835.8707229487093	1827	a	minor	6	-4	3	-6	0.9028571428571428	0.24571428571428572	10	9	22	1471
1471	mendelssohn_quartets	02op13d	1835.8707229487093	1827	a	major	8	-2	5	-2	0.1935483870967742	0.016129032258064516	10	7	22	1472
1472	mendelssohn_quartets	02op13d	1835.8707229487093	1827	a	minor	7	-12	7	-7	1.38544474393531	0.18733153638814015	19	14	22	1473
1473	mendelssohn_quartets	01op12a	1835.8707229487093	1829	Eb	major	10	-6	10	-3	0.8278829604130808	0.08777969018932874	16	13	22	1474
1474	mendelssohn_quartets	01op12a	1835.8707229487093	1829	Eb	minor	5	-5	2	-6	1.2717391304347827	0.03260869565217391	10	8	22	1475
1475	mendelssohn_quartets	01op12b	1835.8707229487093	1829	g	major	7	-4	5	-1	0.38405797101449274	0.0	11	6	22	1476
1476	mendelssohn_quartets	01op12b	1835.8707229487093	1829	g	minor	7	-5	5	-5	1.3080568720379147	0.04739336492890995	12	10	22	1477
1477	mendelssohn_quartets	01op12c	1835.8707229487093	1829	Bb	major	10	-3	8	-2	0.5518867924528302	0.11320754716981132	13	10	22	1478
1478	mendelssohn_quartets	01op12d	1835.8707229487093	1829	c	major	9	-4	8	-2	0.6351351351351351	0.06756756756756757	13	10	22	1479
1479	mendelssohn_quartets	01op12d	1835.8707229487093	1829	c	minor	6	-7	8	-5	1.198542805100182	0.2568306010928962	13	13	22	1480
1480	mendelssohn_quartets	04op44,2a	1835.8707229487093	1837	e	major	10	-3	9	-2	1.0842105263157895	0.05789473684210526	13	11	22	1481
1481	mendelssohn_quartets	04op44,2a	1835.8707229487093	1837	e	minor	6	-12	6	-6	1.3513097072419107	0.10477657935285054	18	12	22	1482
1482	mendelssohn_quartets	04op44,2b	1835.8707229487093	1837	E	major	9	-4	8	-4	0.3814814814814815	0.03333333333333333	13	12	22	1483
1483	mendelssohn_quartets	04op44,2b	1835.8707229487093	1837	E	minor	11	-5	6	-5	1.0726643598615917	0.058823529411764705	16	11	22	1484
1484	mendelssohn_quartets	04op44,2c	1835.8707229487093	1837	G	major	9	-4	10	-3	0.4817073170731707	0.3597560975609756	13	13	22	1485
1485	mendelssohn_quartets	04op44,2d	1835.8707229487093	1837	e	major	8	-5	8	-2	0.6613418530351438	0.11501597444089456	13	10	22	1486
1486	mendelssohn_quartets	04op44,2d	1835.8707229487093	1837	e	minor	6	-9	6	-6	1.1787941787941787	0.19126819126819128	15	12	22	1487
1487	mendelssohn_quartets	03op44,1a	1835.8707229487093	1838	D	major	10	-6	10	-6	0.8521970705725699	0.355525965379494	16	16	22	1488
1488	mendelssohn_quartets	03op44,1b	1835.8707229487093	1838	D	major	9	-4	9	-4	0.5338345864661654	0.16917293233082706	13	13	22	1489
1489	mendelssohn_quartets	03op44,1b	1835.8707229487093	1838	D	minor	7	-12	7	-6	1.704	0.792	19	13	22	1490
1490	mendelssohn_quartets	03op44,1c	1835.8707229487093	1838	b	major	9	-5	8	-3	0.9294117647058824	0.11764705882352941	14	11	22	1491
1491	mendelssohn_quartets	03op44,1c	1835.8707229487093	1838	b	minor	6	-7	7	-5	1.5099150141643058	0.39943342776203966	13	12	22	1492
1492	mendelssohn_quartets	03op44,1d	1835.8707229487093	1838	D	major	9	-8	8	-8	1.3137973137973138	0.19536019536019536	17	16	22	1493
1493	mendelssohn_quartets	05op44,3a	1835.8707229487093	1838	Eb	major	11	-9	11	-4	1.0134099616858236	0.15134099616858238	20	15	22	1494
1494	mendelssohn_quartets	05op44,3b	1835.8707229487093	1838	c	minor	7	-8	6	-5	1.4881889763779528	0.1984251968503937	15	11	22	1495
1495	mendelssohn_quartets	05op44,3c	1835.8707229487093	1838	Ab	major	9	-9	9	-4	1.018181818181818	0.15584415584415584	18	13	22	1496
1496	mendelssohn_quartets	05op44,3d	1835.8707229487093	1838	Eb	major	9	-9	9	-4	1.116	0.099	18	13	22	1497
1497	mendelssohn_quartets	06op80a	1835.8707229487093	1847	f	major	12	-5	7	-5	0.6813559322033899	0.04067796610169491	17	12	22	1498
1498	mendelssohn_quartets	06op80a	1835.8707229487093	1847	f	minor	9	-12	6	-5	1.5368663594470047	0.18433179723502305	21	11	22	1499
1499	mendelssohn_quartets	06op80b	1835.8707229487093	1847	f	minor	7	-12	10	-5	1.8224852071005917	0.5562130177514792	19	15	22	1500
1500	mendelssohn_quartets	06op80c	1835.8707229487093	1847	Ab	major	15	-4	13	-3	1.3505154639175259	0.14948453608247422	19	16	22	1501
1501	mendelssohn_quartets	06op80d	1835.8707229487093	1847	f	major	12	-5	13	-2	1.1527777777777777	0.4166666666666667	17	15	22	1502
1502	mendelssohn_quartets	06op80d	1835.8707229487093	1847	f	minor	7	-12	7	-5	1.7406340057636887	0.2737752161383285	19	12	22	1503
1503	chopin_mazurkas	BI16-1	1838.2307692307693	1826	G	major	9	-1	8	-1	0.2702702702702703	0.16216216216216217	10	9	23	1504
1504	chopin_mazurkas	BI16-1	1838.2307692307693	1826	G	minor	6	-3	3	-2	3.6666666666666665	0.3333333333333333	9	5	23	1505
1505	chopin_mazurkas	BI16-2	1838.2307692307693	1826	Bb	major	9	-4	9	0	0.5641025641025641	0.2564102564102564	13	9	23	1506
1506	chopin_mazurkas	BI16-2	1838.2307692307693	1826	Bb	minor	5	-4	6	-2	0.8571428571428571	0.5714285714285714	9	8	23	1507
1507	chopin_mazurkas	BI18op68-2	1838.2307692307693	1827	a	major	9	-4	9	0	0.8148148148148148	0.7407407407407407	13	9	23	1508
1508	chopin_mazurkas	BI18op68-2	1838.2307692307693	1827	a	minor	6	-4	0	-2	2.075	0.0	10	2	23	1509
1509	chopin_mazurkas	BI34op68-3	1838.2307692307693	1830	F	major	9	-1	6	-1	0.34831460674157305	0.02247191011235955	10	7	23	1510
1510	chopin_mazurkas	BI34op68-3	1838.2307692307693	1830	F	minor	6	-3	3	0	2.25	0.125	9	3	23	1511
1511	chopin_mazurkas	BI38op68-1	1838.2307692307693	1830	C	major	9	-4	10	-4	0.29411764705882354	0.4369747899159664	13	14	23	1512
1512	chopin_mazurkas	BI60-1op06-1	1838.2307692307693	1832	f#	minor	6	-9	5	-4	1.6108374384236452	0.014778325123152709	15	9	23	1513
1513	chopin_mazurkas	BI60-2op06-2	1838.2307692307693	1832	c#	major	6	-4	5	0	1.1818181818181819	0.0	10	5	23	1514
1514	chopin_mazurkas	BI60-2op06-2	1838.2307692307693	1832	c#	minor	6	-4	7	-4	2.0588235294117645	0.38823529411764707	10	11	23	1515
1515	chopin_mazurkas	BI60-3op06-3	1838.2307692307693	1832	E	major	7	-6	10	-1	0.3120567375886525	0.5460992907801419	13	11	23	1516
1516	chopin_mazurkas	BI60-4op06-4	1838.2307692307693	1832	eb	minor	5	-5	1	-4	1.2461538461538462	0.0	10	5	23	1517
1517	chopin_mazurkas	BI61-1op07-1	1838.2307692307693	1832	Bb	major	9	-4	6	-3	1.08	0.1	13	9	23	1518
1518	chopin_mazurkas	BI61-2op07-2	1838.2307692307693	1832	a	major	6	-4	5	-1	0.53125	0.0	10	6	23	1519
1519	chopin_mazurkas	BI61-2op07-2	1838.2307692307693	1832	a	minor	7	-7	6	-5	1.6222222222222222	0.5111111111111111	14	11	23	1520
1520	chopin_mazurkas	BI61-3op07-3	1838.2307692307693	1832	f	major	8	-4	9	-1	0.4875	0.15	12	10	23	1521
1521	chopin_mazurkas	BI61-3op07-3	1838.2307692307693	1832	f	minor	6	-4	5	-4	1.232	0.048	10	9	23	1522
1522	chopin_mazurkas	BI61-4op07-4	1838.2307692307693	1832	Ab	major	9	-4	9	-1	1.0480769230769231	0.19230769230769232	13	10	23	1523
1523	chopin_mazurkas	BI61-5op07-5	1838.2307692307693	1832	C	major	5	-1	5	0	0.0	0.0	6	5	23	1524
1524	chopin_mazurkas	BI71	1838.2307692307693	1832	D	major	10	-5	10	-2	1.1083333333333334	0.6	15	12	23	1525
1525	chopin_mazurkas	BI73	1838.2307692307693	1832	Bb	major	6	-1	6	0	0.07142857142857142	0.047619047619047616	7	6	23	1526
1526	chopin_mazurkas	BI77-1op17-1	1838.2307692307693	1833	Bb	major	9	-4	9	-1	0.7567567567567568	0.44144144144144143	13	10	23	1527
1527	chopin_mazurkas	BI77-2op17-2	1838.2307692307693	1833	e	major	9	-8	8	-2	2.151898734177215	0.17721518987341772	17	10	23	1528
1528	chopin_mazurkas	BI77-2op17-2	1838.2307692307693	1833	e	minor	7	-4	6	-6	1.6333333333333333	0.24444444444444444	11	12	23	1529
1529	chopin_mazurkas	BI77-3op17-3	1838.2307692307693	1833	Ab	major	9	-4	9	-3	1.1626794258373205	0.09569377990430622	13	12	23	1530
1530	chopin_mazurkas	BI77-4op17-4	1838.2307692307693	1833	a	major	5	-4	9	-3	0.075	0.35	9	12	23	1531
1531	chopin_mazurkas	BI77-4op17-4	1838.2307692307693	1833	a	minor	7	-7	6	-7	1.7486338797814207	0.40437158469945356	14	13	23	1532
1532	chopin_mazurkas	BI89-1op24-1	1838.2307692307693	1833	g	major	8	-3	9	-1	0.19444444444444445	0.16666666666666666	11	10	23	1533
1533	chopin_mazurkas	BI89-1op24-1	1838.2307692307693	1833	g	minor	6	-4	6	-4	2.022222222222222	0.4444444444444444	10	10	23	1534
1534	chopin_mazurkas	BI89-2op24-2	1838.2307692307693	1833	C	major	8	-4	5	-1	0.35398230088495575	0.0	12	6	23	1535
1535	chopin_mazurkas	BI89-3op24-3	1838.2307692307693	1833	Ab	major	9	-4	5	-1	0.8983050847457628	0.0	13	6	23	1536
1536	chopin_mazurkas	BI89-4op24-4	1838.2307692307693	1833	bb	major	14	-4	13	-3	3.6741573033707864	0.8314606741573034	18	16	23	1537
1537	chopin_mazurkas	BI89-4op24-4	1838.2307692307693	1833	bb	minor	10	-7	10	-5	2.3469387755102042	0.28061224489795916	17	15	23	1538
1538	chopin_mazurkas	BI85	1838.2307692307693	1834	Ab	major	10	-4	10	-4	0.573170731707317	0.47560975609756095	14	14	23	1539
1539	chopin_mazurkas	BI85	1838.2307692307693	1834	Ab	minor	5	-3	2	-3	1.5	0.0	8	5	23	1540
1540	chopin_mazurkas	BI93-1op67-1	1838.2307692307693	1835	G	major	9	-4	9	-1	0.3548387096774194	0.6451612903225806	13	10	23	1541
1541	chopin_mazurkas	BI93-2op67-3	1838.2307692307693	1835	C	major	9	-4	11	-1	0.6989247311827957	1.1935483870967742	13	12	23	1542
1542	chopin_mazurkas	BI105-2op30-2	1838.2307692307693	1837	b	minor	7	-7	5	-4	1.575221238938053	0.37168141592920356	14	9	23	1543
1543	chopin_mazurkas	BI105-3op30-3	1838.2307692307693	1837	Db	major	9	-5	12	-4	1.1349206349206349	0.4126984126984127	14	16	23	1544
1544	chopin_mazurkas	BI105-3op30-3	1838.2307692307693	1837	Db	minor	6	-6	5	-3	2.1875	0.09375	12	8	23	1545
1545	chopin_mazurkas	BI105-4op30-4	1838.2307692307693	1837	c#	major	9	-4	11	-2	0.4393939393939394	0.9545454545454546	13	13	23	1546
1546	chopin_mazurkas	BI105-4op30-4	1838.2307692307693	1837	c#	minor	6	-12	8	-14	1.9751552795031055	1.1987577639751552	18	22	23	1547
1547	chopin_mazurkas	BI115-1op33-1	1838.2307692307693	1838	g#	major	10	-4	8	0	0.3617021276595745	0.19148936170212766	14	8	23	1548
1548	chopin_mazurkas	BI115-1op33-1	1838.2307692307693	1838	g#	minor	6	-4	2	-6	1.35	0.05	10	8	23	1549
1549	chopin_mazurkas	BI115-2op33-2	1838.2307692307693	1838	D	major	6	-7	9	-9	0.46113989637305697	0.26424870466321243	13	18	23	1550
1550	chopin_mazurkas	BI115-3op33-3	1838.2307692307693	1838	C	major	9	-4	10	-1	0.41379310344827586	0.5775862068965517	13	11	23	1551
1551	chopin_mazurkas	BI115-4op33-4	1838.2307692307693	1838	b	major	9	-12	9	-5	1.5616438356164384	0.2671232876712329	21	14	23	1552
1552	chopin_mazurkas	BI115-4op33-4	1838.2307692307693	1838	b	minor	6	-6	2	-6	1.6832579185520362	0.09049773755656108	12	8	23	1553
1553	chopin_mazurkas	BI126-3op41-1	1838.2307692307693	1838	c#	major	12	-2	9	-1	0.9130434782608695	0.2608695652173913	14	10	23	1554
1554	chopin_mazurkas	BI126-3op41-1	1838.2307692307693	1838	c#	minor	8	-6	9	-8	2.3190476190476192	1.2047619047619047	14	17	23	1555
1555	chopin_mazurkas	BI122op41-2	1838.2307692307693	1839	e	major	9	-4	10	-2	0.38961038961038963	0.22077922077922077	13	12	23	1556
1556	chopin_mazurkas	BI122op41-2	1838.2307692307693	1839	e	minor	5	-5	5	0	1.123076923076923	0.3230769230769231	10	5	23	1557
1557	chopin_mazurkas	BI126-1op41-4	1838.2307692307693	1839	Ab	major	9	-2	9	-1	0.2743362831858407	0.6902654867256637	11	10	23	1558
1558	chopin_mazurkas	BI126-1op41-4	1838.2307692307693	1839	Ab	minor	5	-8	9	-5	2.0285714285714285	1.3142857142857143	13	14	23	1559
1559	chopin_mazurkas	BI126-4op41-3	1838.2307692307693	1839	B	major	8	-9	8	-9	1.75	0.8833333333333333	17	17	23	1560
1560	chopin_mazurkas	BI134	1838.2307692307693	1840	a	major	9	-3	6	-1	0.5727272727272728	0.01818181818181818	12	7	23	1561
1561	chopin_mazurkas	BI134	1838.2307692307693	1840	a	minor	6	-4	2	-4	0.89	0.0	10	6	23	1562
1562	chopin_mazurkas	BI140	1838.2307692307693	1841	a	major	9	-4	10	-4	0.5566037735849056	0.42452830188679247	13	14	23	1563
1563	chopin_mazurkas	BI140	1838.2307692307693	1841	a	minor	6	-4	7	-4	1.7289719626168225	0.2803738317757009	10	11	23	1564
1564	chopin_mazurkas	BI145-1op50-1	1838.2307692307693	1842	G	major	9	-5	9	-5	0.9951923076923077	0.10096153846153846	14	14	23	1565
1565	chopin_mazurkas	BI145-1op50-1	1838.2307692307693	1842	G	minor	6	-4	6	-4	1.0	0.5	10	10	23	1566
1566	chopin_mazurkas	BI145-2op50-2	1838.2307692307693	1842	Ab	major	9	-1	10	-1	0.696969696969697	0.6893939393939394	10	11	23	1567
1567	chopin_mazurkas	BI145-2op50-2	1838.2307692307693	1842	Ab	minor	6	-4	6	-3	2.15	1.1	10	9	23	1568
1568	chopin_mazurkas	BI145-3op50-3	1838.2307692307693	1842	c#	major	7	-4	5	-6	0.2222222222222222	0.15873015873015872	11	11	23	1569
1569	chopin_mazurkas	BI145-3op50-3	1838.2307692307693	1842	c#	minor	6	-12	7	-7	2.6910569105691056	0.3902439024390244	18	14	23	1570
1570	chopin_mazurkas	BI153-1op56-1	1838.2307692307693	1844	B	major	11	-10	9	-4	1.751131221719457	0.18552036199095023	21	13	23	1571
1571	chopin_mazurkas	BI153-2op56-2	1838.2307692307693	1844	C	major	6	-1	6	0	0.10909090909090909	0.10909090909090909	7	6	23	1572
1572	chopin_mazurkas	BI153-2op56-2	1838.2307692307693	1844	C	minor	6	-4	5	-4	1.7826086956521738	0.43478260869565216	10	9	23	1573
1573	chopin_mazurkas	BI153-3op56-3	1838.2307692307693	1844	c	major	9	-10	10	-5	0.8658536585365854	0.39634146341463417	19	15	23	1574
1574	chopin_mazurkas	BI153-3op56-3	1838.2307692307693	1844	c	minor	12	-12	8	-5	2.796774193548387	0.22580645161290322	24	13	23	1575
1575	chopin_mazurkas	BI157-1op59-1	1838.2307692307693	1845	a	major	10	-1	9	-4	0.7547169811320755	0.5660377358490566	11	13	23	1576
1576	chopin_mazurkas	BI157-1op59-1	1838.2307692307693	1845	a	minor	12	-7	10	-7	2.450980392156863	0.9558823529411765	19	17	23	1577
1577	chopin_mazurkas	BI157-2op59-2	1838.2307692307693	1845	Ab	major	11	-5	9	-6	1.2259615384615385	0.27884615384615385	16	15	23	1578
1578	chopin_mazurkas	BI157-3op59-3	1838.2307692307693	1845	f#	major	8	-4	9	-4	0.4606741573033708	0.33707865168539325	12	13	23	1579
1579	chopin_mazurkas	BI157-3op59-3	1838.2307692307693	1845	f#	minor	8	-7	7	-7	1.4916201117318435	0.3743016759776536	15	14	23	1580
1580	chopin_mazurkas	BI162-1op63-1	1838.2307692307693	1846	B	major	9	-4	9	-13	0.834319526627219	0.8165680473372781	13	22	23	1581
1581	chopin_mazurkas	BI162-2op63-2	1838.2307692307693	1846	f	major	10	-1	8	0	0.9285714285714286	0.4642857142857143	11	8	23	1582
1582	chopin_mazurkas	BI162-2op63-2	1838.2307692307693	1846	f	minor	5	-5	7	-10	1.1538461538461537	1.2115384615384615	10	17	23	1583
1583	chopin_mazurkas	BI162-3op63-3	1838.2307692307693	1846	c#	major	6	-5	-5	-14	0.38095238095238093	30.928571428571427	11	9	23	1584
1584	chopin_mazurkas	BI162-3op63-3	1838.2307692307693	1846	c#	minor	6	-5	7	-6	1.691358024691358	0.5679012345679012	11	13	23	1585
1585	chopin_mazurkas	BI163op67-4	1838.2307692307693	1846	a	major	9	-4	11	-1	0.375	0.5416666666666666	13	12	23	1586
1586	chopin_mazurkas	BI163op67-4	1838.2307692307693	1846	a	minor	6	-4	6	-6	1.4470588235294117	1.1294117647058823	10	12	23	1587
1587	chopin_mazurkas	BI168op68-4	1838.2307692307693	1846	f	minor	9	-9	11	-7	3.35	2.4	18	18	23	1588
1588	chopin_mazurkas	BI167op67-2	1838.2307692307693	1849	g	major	7	-6	4	-1	1.2413793103448276	0.0	13	5	23	1589
1589	chopin_mazurkas	BI167op67-2	1838.2307692307693	1849	g	minor	5	-4	6	-5	0.7142857142857143	0.14285714285714285	9	11	23	1590
1590	schumann_kinderszenen	n01	1839.0	1839	G	major	8	-3	3	-1	0.3488372093023256	0.0	11	4	24	1591
1591	schumann_kinderszenen	n02	1839.0	1839	D	major	8	-1	10	-1	0.11764705882352941	0.453781512605042	9	11	24	1592
1592	schumann_kinderszenen	n03	1839.0	1839	b	major	8	-2	6	-1	0.35714285714285715	0.07142857142857142	10	7	24	1593
1593	schumann_kinderszenen	n03	1839.0	1839	b	minor	5	-4	7	-4	0.6206896551724138	0.8275862068965517	9	11	24	1594
1594	schumann_kinderszenen	n04	1839.0	1839	D	major	6	-5	6	0	0.9811320754716981	0.03773584905660377	11	6	24	1595
1595	schumann_kinderszenen	n05	1839.0	1839	D	major	9	-4	4	-4	0.4634146341463415	0.12195121951219512	13	8	24	1596
1596	schumann_kinderszenen	n06	1839.0	1839	A	major	9	-2	2	-2	0.4691358024691358	0.037037037037037035	11	4	24	1597
1597	schumann_kinderszenen	n07	1839.0	1839	F	major	8	-4	5	-2	0.2826086956521739	0.021739130434782608	12	7	24	1598
1598	schumann_kinderszenen	n07	1839.0	1839	F	minor	5	-4	2	-3	1.2	0.0	9	5	24	1599
1599	schumann_kinderszenen	n08	1839.0	1839	F	major	9	-4	7	-1	0.6212121212121212	0.030303030303030304	13	8	24	1600
1600	schumann_kinderszenen	n09	1839.0	1839	C	major	9	-4	3	-1	0.3783783783783784	0.0	13	4	24	1601
1601	schumann_kinderszenen	n09	1839.0	1839	C	minor	5	-5	5	-1	1.3333333333333333	0.3333333333333333	10	6	24	1602
1602	schumann_kinderszenen	n10	1839.0	1839	g#	major	6	-4	5	-1	0.8	0.0	10	6	24	1603
1603	schumann_kinderszenen	n10	1839.0	1839	g#	minor	6	-7	5	-3	1.375	0.075	13	8	24	1604
1604	schumann_kinderszenen	n11	1839.0	1839	e	major	9	-4	3	-1	0.24210526315789474	0.0	13	4	24	1605
1605	schumann_kinderszenen	n11	1839.0	1839	e	minor	6	-5	2	-6	1.575	0.25	11	8	24	1606
1606	schumann_kinderszenen	n12	1839.0	1839	e	major	6	-2	5	0	0.0847457627118644	0.0	8	5	24	1607
1607	schumann_kinderszenen	n12	1839.0	1839	e	minor	5	-4	0	-4	1.064516129032258	0.0	9	4	24	1608
1608	schumann_kinderszenen	n13	1839.0	1839	G	major	6	-4	8	-3	0.4230769230769231	0.23076923076923078	10	11	24	1609
1609	schumann_kinderszenen	n13	1839.0	1839	G	minor	6	-4	10	0	1.9130434782608696	0.34782608695652173	10	10	24	1610
1610	schumann_liederkreis	op39n01	1840.0	1840	f#	major	6	-2	2	0	0.4444444444444444	0.0	8	2	25	1611
1611	schumann_liederkreis	op39n01	1840.0	1840	f#	minor	6	-5	2	-5	1.8157894736842106	0.07894736842105263	11	7	25	1612
1612	schumann_liederkreis	op39n02	1840.0	1840	A	major	9	-3	10	-1	0.7142857142857143	0.30158730158730157	12	11	25	1613
1613	schumann_liederkreis	op39n02	1840.0	1840	A	minor	5	-3	5	-1	1.0	1.0	8	6	25	1614
1614	schumann_liederkreis	op39n03	1840.0	1840	E	major	10	-6	10	-5	0.5232558139534884	0.27906976744186046	16	15	25	1615
1615	schumann_liederkreis	op39n03	1840.0	1840	E	minor	6	-6	4	-4	1.15	0.15	12	8	25	1616
1616	schumann_liederkreis	op39n04	1840.0	1840	G	major	6	-3	10	-3	0.3018867924528302	1.0754716981132075	9	13	25	1617
1617	schumann_liederkreis	op39n05	1840.0	1840	E	major	8	-3	7	-4	0.3855421686746988	0.37349397590361444	11	11	25	1618
1618	schumann_liederkreis	op39n06	1840.0	1840	B	major	7	-4	1	0	0.6451612903225806	0.0	11	1	25	1619
1619	schumann_liederkreis	op39n06	1840.0	1840	B	minor	5	-3	2	0	1.0	0.0	8	2	25	1620
1620	schumann_liederkreis	op39n07	1840.0	1840	e	major	5	-1	4	0	0.0	0.0	6	4	25	1621
1621	schumann_liederkreis	op39n07	1840.0	1840	e	minor	6	-4	3	0	0.8333333333333334	0.023809523809523808	10	3	25	1622
1622	schumann_liederkreis	op39n08	1840.0	1840	a	major	5	-4	4	-4	1.5714285714285714	0.42857142857142855	9	8	25	1623
1623	schumann_liederkreis	op39n08	1840.0	1840	a	minor	5	-7	4	-5	0.8648648648648649	0.22972972972972974	12	9	25	1624
1624	schumann_liederkreis	op39n09	1840.0	1840	E	major	9	-4	9	0	0.5348837209302325	0.10465116279069768	13	9	25	1625
1625	schumann_liederkreis	op39n10	1840.0	1840	e	minor	11	-5	6	-5	1.4351851851851851	0.2222222222222222	16	11	25	1626
1626	schumann_liederkreis	op39n11	1840.0	1840	A	major	7	-3	7	-2	0.125	0.08928571428571429	10	9	25	1627
1627	schumann_liederkreis	op39n11	1840.0	1840	A	minor	5	-4	5	-6	0.7272727272727273	0.45454545454545453	9	11	25	1628
1628	schumann_liederkreis	op39n12	1840.0	1840	F#	major	10	-4	10	-2	0.9814814814814815	0.42592592592592593	14	12	25	1629
1629	c_schumann_lieder	op13no3 Liebeszauber	1847.264525993884	1842	Eb	major	10	-4	6	-1	0.8193548387096774	0.0064516129032258064	14	7	26	1630
1630	c_schumann_lieder	op13no4 Der Mond kommt still gegangen	1847.264525993884	1842	Db	major	8	-4	6	-4	0.4666666666666667	0.05	12	10	26	1631
1631	c_schumann_lieder	op13no6 Die stille Lotosblume	1847.264525993884	1842	Ab	major	10	-5	7	-5	1.0598290598290598	0.11965811965811966	15	12	26	1632
1632	c_schumann_lieder	op13no1 Ich stand in dunklen Traumen	1847.264525993884	1843	Eb	major	13	-4	10	0	0.803921568627451	0.16666666666666666	17	10	26	1633
1633	c_schumann_lieder	op13no2 Sie liebten sich beide	1847.264525993884	1843	g	minor	6	-5	1	-4	1.5185185185185186	0.0	11	5	26	1634
1634	c_schumann_lieder	op13no5 Ich hab in deinem Auge	1847.264525993884	1843	Ab	major	9	-4	9	-3	0.7889908256880734	0.14678899082568808	13	12	26	1635
1635	c_schumann_lieder	op23no1 Was weinst du Blumlein	1847.264525993884	1853	A	major	8	-4	5	0	0.6691176470588235	0.0	12	5	26	1636
1636	c_schumann_lieder	op23no2 An einem lichten Morgen	1847.264525993884	1853	F	major	9	-4	8	0	0.9886363636363636	0.03409090909090909	13	8	26	1637
1637	c_schumann_lieder	op23no3 Geheimes Flustern hier und dort	1847.264525993884	1853	Db	major	11	-5	7	0	2.081081081081081	0.08108108108108109	16	7	26	1638
1638	c_schumann_lieder	op23no4 Auf einem grunen Hugel	1847.264525993884	1853	a	minor	6	-6	1	-4	1.0555555555555556	0.0	12	5	26	1639
1639	c_schumann_lieder	op23no5 Das ist ein Tag der klingen mag	1847.264525993884	1853	D	major	8	-1	7	0	0.058823529411764705	0.06722689075630252	9	7	26	1640
1640	c_schumann_lieder	op23no6 O Lust o Lust	1847.264525993884	1853	Eb	major	10	-4	10	0	0.8777777777777778	0.06666666666666667	14	10	26	1641
1641	liszt_pelerinage	160.01_Chapelle_de_Guillaume_Tell	1857.079674150606	1855	C	major	10	-8	11	-7	1.611842105263158	0.5657894736842105	18	18	27	1642
1642	liszt_pelerinage	160.01_Chapelle_de_Guillaume_Tell	1857.079674150606	1855	C	minor	5	-4	2	-5	1.95	0.05	9	7	27	1643
