	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey	localkey_mode	WLC	OLC	corpus_id	piece_id
4734	ABC	n12op127_01	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	I	major	0.2375	0.125	20	870
4735	ABC	n12op127_01	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	vi	minor	1.6666666666666667	0.0	20	870
4736	ABC	n12op127_01	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	iii	minor	1.5897435897435896	0.3076923076923077	20	870
4737	ABC	n12op127_01	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	III	major	0.6176470588235294	0.058823529411764705	20	870
4738	ABC	n12op127_01	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	vi	minor	0.38461538461538464	0.34615384615384615	20	870
4739	ABC	n12op127_01	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	I	major	0.6	0.0	20	870
4740	ABC	n12op127_01	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	ii	minor	3.3333333333333335	2.3333333333333335	20	870
4741	ABC	n12op127_01	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	VI	major	0.0	0.07407407407407407	20	870
4742	ABC	n12op127_01	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	I	major	1.875	1.875	20	870
4743	ABC	n12op127_01	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	ii	minor	3.272727272727273	1.0	20	870
4744	ABC	n12op127_01	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	I	major	0.2608695652173913	0.21739130434782608	20	870
4745	ABC	n12op127_01	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	IV	major	0.3	0.4	20	870
4746	ABC	n12op127_01	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	ii	minor	2.1	0.5	20	870
4747	ABC	n12op127_01	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	I	major	0.43558282208588955	0.3067484662576687	20	870
4748	ABC	n12op127_02	1812.0509746203827	1824	Early Romantic	Extended tonality	Ab	I	major	0.5810055865921788	0.2849162011173184	20	871
4749	ABC	n12op127_02	1812.0509746203827	1824	Early Romantic	Extended tonality	Ab	vi	minor	1.3333333333333333	0.0	20	871
4750	ABC	n12op127_02	1812.0509746203827	1824	Early Romantic	Extended tonality	Ab	I	major	0.38461538461538464	1.3076923076923077	20	871
4751	ABC	n12op127_02	1812.0509746203827	1824	Early Romantic	Extended tonality	Ab	V	major	0.7272727272727273	0.8181818181818182	20	871
4752	ABC	n12op127_02	1812.0509746203827	1824	Early Romantic	Extended tonality	Ab	I	major	0.5384615384615384	1.2115384615384615	20	871
4753	ABC	n12op127_02	1812.0509746203827	1824	Early Romantic	Extended tonality	Ab	#V	major	1.0	0.06451612903225806	20	871
4754	ABC	n12op127_02	1812.0509746203827	1824	Early Romantic	Extended tonality	Ab	I	major	0.75	0.17857142857142858	20	871
4755	ABC	n12op127_02	1812.0509746203827	1824	Early Romantic	Extended tonality	Ab	V	major	0.0	1.75	20	871
4756	ABC	n12op127_02	1812.0509746203827	1824	Early Romantic	Extended tonality	Ab	I	major	0.9148936170212766	0.6382978723404256	20	871
4757	ABC	n12op127_02	1812.0509746203827	1824	Early Romantic	Extended tonality	Ab	IV	major	0.0	3.1904761904761907	20	871
4758	ABC	n12op127_02	1812.0509746203827	1824	Early Romantic	Extended tonality	Ab	#iii	minor	0.7368421052631579	0.9473684210526315	20	871
4759	ABC	n12op127_02	1812.0509746203827	1824	Early Romantic	Extended tonality	Ab	#I	major	0.0	0.0	20	871
4760	ABC	n12op127_02	1812.0509746203827	1824	Early Romantic	Extended tonality	Ab	I	major	1.0	1.5972222222222223	20	871
4761	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	I	major	0.4915254237288136	0.01694915254237288	20	872
4762	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	V	major	0.0	0.2631578947368421	20	872
4763	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	vi	minor	1.2727272727272727	0.045454545454545456	20	872
4764	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	bVII	major	0.1875	0.0	20	872
4765	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	i	minor	1.1818181818181819	0.09090909090909091	20	872
4766	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	bIII	major	0.4444444444444444	4.222222222222222	20	872
4767	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	iii	minor	1.8461538461538463	0.15384615384615385	20	872
4768	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	vi	minor	1.4	0.0	20	872
4769	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	ii	minor	1.3636363636363635	0.09090909090909091	20	872
4770	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	I	major	0.13333333333333333	0.21666666666666667	20	872
4771	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	vi	minor	1.75	0.0	20	872
4772	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	I	major	0.5147058823529411	0.14705882352941177	20	872
4773	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	i	minor	1.6923076923076923	0.5384615384615384	20	872
4774	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	bVII	major	0.36363636363636365	0.09090909090909091	20	872
4775	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	v	minor	1.0454545454545454	0.5	20	872
4776	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	bIII	major	0.5555555555555556	0.2222222222222222	20	872
4777	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	i	minor	2.1333333333333333	0.9333333333333333	20	872
4778	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	V	major	0.5882352941176471	0.47058823529411764	20	872
4779	ABC	n12op127_03	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	I	major	0.2962962962962963	0.07407407407407407	20	872
4780	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	I	major	0.13761467889908258	0.08256880733944955	20	873
4781	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	V	major	0.2857142857142857	0.0	20	873
4782	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	vi	minor	2.3333333333333335	0.0	20	873
4783	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	V	major	0.7560975609756098	0.17073170731707318	20	873
4784	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	I	major	1.5217391304347827	1.1304347826086956	20	873
4785	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	VI	major	0.0	0.25	20	873
4786	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	vi	minor	1.6222222222222222	0.15555555555555556	20	873
4787	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	ii	minor	1.5	0.0	20	873
4788	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	II	major	0.0	0.0	20	873
4789	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	I	major	0.5	0.1	20	873
4790	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	IV	major	0.6486486486486487	0.0945945945945946	20	873
4791	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	I	major	1.125	0.0	20	873
4792	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	IV	major	0.8181818181818182	0.13636363636363635	20	873
4793	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	I	major	0.15760869565217392	0.3695652173913043	20	873
4794	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	VI	major	0.75	0.0	20	873
4795	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	vi	minor	0.0	0.5	20	873
4796	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	IV	major	1.2	0.8	20	873
4797	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	#iv	minor	3.6666666666666665	14.333333333333334	20	873
4798	ABC	n12op127_04	1812.0509746203827	1824	Early Romantic	Extended tonality	Eb	I	major	0.5909090909090909	0.36363636363636365	20	873
4799	ABC	n15op132_01	1812.0509746203827	1825	Early Romantic	Extended tonality	a	i	minor	1.7540983606557377	0.2786885245901639	20	874
4800	ABC	n15op132_01	1812.0509746203827	1825	Early Romantic	Extended tonality	a	VI	major	0.8	1.9	20	874
4801	ABC	n15op132_01	1812.0509746203827	1825	Early Romantic	Extended tonality	a	iv	minor	1.2857142857142858	0.2857142857142857	20	874
4802	ABC	n15op132_01	1812.0509746203827	1825	Early Romantic	Extended tonality	a	VI	major	0.4470588235294118	0.4117647058823529	20	874
4803	ABC	n15op132_01	1812.0509746203827	1825	Early Romantic	Extended tonality	a	vii	minor	2.3333333333333335	0.25	20	874
4804	ABC	n15op132_01	1812.0509746203827	1825	Early Romantic	Extended tonality	a	iii	minor	1.4545454545454546	0.0	20	874
4805	ABC	n15op132_01	1812.0509746203827	1825	Early Romantic	Extended tonality	a	III	major	0.3	0.06666666666666667	20	874
4806	ABC	n15op132_01	1812.0509746203827	1825	Early Romantic	Extended tonality	a	v	minor	1.5	0.3387096774193548	20	874
4807	ABC	n15op132_01	1812.0509746203827	1825	Early Romantic	Extended tonality	a	iv	minor	1.5	0.09090909090909091	20	874
4808	ABC	n15op132_01	1812.0509746203827	1825	Early Romantic	Extended tonality	a	iii	minor	1.2857142857142858	0.5714285714285714	20	874
4809	ABC	n15op132_01	1812.0509746203827	1825	Early Romantic	Extended tonality	a	III	major	0.0625	1.625	20	874
4810	ABC	n15op132_01	1812.0509746203827	1825	Early Romantic	Extended tonality	a	i	minor	1.125	0.0	20	874
4811	ABC	n15op132_01	1812.0509746203827	1825	Early Romantic	Extended tonality	a	III	major	0.6116504854368932	0.1553398058252427	20	874
4812	ABC	n15op132_01	1812.0509746203827	1825	Early Romantic	Extended tonality	a	i	minor	1.8255813953488371	0.18604651162790697	20	874
4813	ABC	n15op132_01	1812.0509746203827	1825	Early Romantic	Extended tonality	a	I	major	1.2345679012345678	1.271604938271605	20	874
4814	ABC	n15op132_02	1812.0509746203827	1825	Early Romantic	Extended tonality	A	I	major	0.7391304347826086	0.391304347826087	20	875
4815	ABC	n15op132_02	1812.0509746203827	1825	Early Romantic	Extended tonality	A	V	major	0.5882352941176471	0.11764705882352941	20	875
4816	ABC	n15op132_02	1812.0509746203827	1825	Early Romantic	Extended tonality	A	bIII	major	0.0	0.125	20	875
4817	ABC	n15op132_02	1812.0509746203827	1825	Early Romantic	Extended tonality	A	bII	major	0.0	0.4444444444444444	20	875
4818	ABC	n15op132_02	1812.0509746203827	1825	Early Romantic	Extended tonality	A	bVI	major	0.37037037037037035	0.0	20	875
4819	ABC	n15op132_02	1812.0509746203827	1825	Early Romantic	Extended tonality	A	bIII	major	0.4583333333333333	0.16666666666666666	20	875
4820	ABC	n15op132_02	1812.0509746203827	1825	Early Romantic	Extended tonality	A	i	minor	1.2307692307692308	0.11538461538461539	20	875
4821	ABC	n15op132_02	1812.0509746203827	1825	Early Romantic	Extended tonality	A	I	major	0.3417085427135678	0.18592964824120603	20	875
4822	ABC	n15op132_02	1812.0509746203827	1825	Early Romantic	Extended tonality	A	V	major	0.16666666666666666	0.8333333333333334	20	875
4823	ABC	n15op132_02	1812.0509746203827	1825	Early Romantic	Extended tonality	A	I	major	0.8	1.2	20	875
4824	ABC	n15op132_02	1812.0509746203827	1825	Early Romantic	Extended tonality	A	V	major	0.1111111111111111	0.5555555555555556	20	875
4825	ABC	n15op132_02	1812.0509746203827	1825	Early Romantic	Extended tonality	A	I	major	0.10909090909090909	0.5272727272727272	20	875
4826	ABC	n15op132_02	1812.0509746203827	1825	Early Romantic	Extended tonality	A	iii	minor	0.8181818181818182	0.0	20	875
4827	ABC	n15op132_02	1812.0509746203827	1825	Early Romantic	Extended tonality	A	I	major	0.0	0.0	20	875
4828	ABC	n15op132_03	1812.0509746203827	1825	Early Romantic	Extended tonality	C	I	major	0.028169014084507043	0.0	20	876
4829	ABC	n15op132_03	1812.0509746203827	1825	Early Romantic	Extended tonality	C	II	major	0.20833333333333334	0.44166666666666665	20	876
4830	ABC	n15op132_03	1812.0509746203827	1825	Early Romantic	Extended tonality	C	I	major	0.0	0.0	20	876
4831	ABC	n15op132_03	1812.0509746203827	1825	Early Romantic	Extended tonality	C	II	major	0.2894736842105263	0.5877192982456141	20	876
4832	ABC	n15op132_03	1812.0509746203827	1825	Early Romantic	Extended tonality	C	I	major	0.01834862385321101	0.01834862385321101	20	876
4833	ABC	n15op132_04	1812.0509746203827	1825	Early Romantic	Extended tonality	A	I	major	0.0	0.0	20	877
4834	ABC	n15op132_04	1812.0509746203827	1825	Early Romantic	Extended tonality	A	V	major	0.0	0.23529411764705882	20	877
4835	ABC	n15op132_04	1812.0509746203827	1825	Early Romantic	Extended tonality	A	I	major	0.06521739130434782	0.08695652173913043	20	877
4836	ABC	n15op132_04	1812.0509746203827	1825	Early Romantic	Extended tonality	A	i	minor	0.5714285714285714	0.0	20	877
4837	ABC	n15op132_04	1812.0509746203827	1825	Early Romantic	Extended tonality	A	iv	minor	1.736842105263158	0.21052631578947367	20	877
4838	ABC	n15op132_04	1812.0509746203827	1825	Early Romantic	Extended tonality	A	i	minor	2.8	1.4	20	877
4839	ABC	n15op132_05	1812.0509746203827	1825	Early Romantic	Extended tonality	a	i	minor	1.5247524752475248	0.19801980198019803	20	878
4840	ABC	n15op132_05	1812.0509746203827	1825	Early Romantic	Extended tonality	a	VII	major	0.043478260869565216	0.17391304347826086	20	878
4841	ABC	n15op132_05	1812.0509746203827	1825	Early Romantic	Extended tonality	a	v	minor	1.0416666666666667	0.5416666666666666	20	878
4842	ABC	n15op132_05	1812.0509746203827	1825	Early Romantic	Extended tonality	a	III	major	0.1	1.6	20	878
4843	ABC	n15op132_05	1812.0509746203827	1825	Early Romantic	Extended tonality	a	i	minor	1.2857142857142858	0.24675324675324675	20	878
4844	ABC	n15op132_05	1812.0509746203827	1825	Early Romantic	Extended tonality	a	III	major	0.26785714285714285	0.625	20	878
4845	ABC	n15op132_05	1812.0509746203827	1825	Early Romantic	Extended tonality	a	i	minor	1.8461538461538463	0.6923076923076923	20	878
4846	ABC	n15op132_05	1812.0509746203827	1825	Early Romantic	Extended tonality	a	iv	minor	1.6756756756756757	1.3513513513513513	20	878
4847	ABC	n15op132_05	1812.0509746203827	1825	Early Romantic	Extended tonality	a	i	minor	1.9107142857142858	0.44642857142857145	20	878
4848	ABC	n15op132_05	1812.0509746203827	1825	Early Romantic	Extended tonality	a	III	major	0.0	0.29411764705882354	20	878
4849	ABC	n15op132_05	1812.0509746203827	1825	Early Romantic	Extended tonality	a	i	minor	0.6521739130434783	0.8260869565217391	20	878
4850	ABC	n15op132_05	1812.0509746203827	1825	Early Romantic	Extended tonality	a	VI	major	0.043478260869565216	0.6086956521739131	20	878
4851	ABC	n15op132_05	1812.0509746203827	1825	Early Romantic	Extended tonality	a	III	major	0.631578947368421	0.13157894736842105	20	878
4852	ABC	n15op132_05	1812.0509746203827	1825	Early Romantic	Extended tonality	a	i	minor	1.3015873015873016	0.2222222222222222	20	878
4853	ABC	n15op132_05	1812.0509746203827	1825	Early Romantic	Extended tonality	a	I	major	0.4166666666666667	0.20238095238095238	20	878
4854	ABC	n13op130_01	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	I	major	0.6031746031746031	0.07936507936507936	20	879
4855	ABC	n13op130_01	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	V	major	0.29545454545454547	0.18181818181818182	20	879
4856	ABC	n13op130_01	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	I	major	0.4262295081967213	0.2786885245901639	20	879
4857	ABC	n13op130_01	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	bVI	major	0.3983739837398374	0.5365853658536586	20	879
4858	ABC	n13op130_01	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	III	major	0.13157894736842105	0.0	20	879
4859	ABC	n13op130_01	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	VI	major	0.0	0.0	20	879
4860	ABC	n13op130_01	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	ii	minor	0.6	0.0	20	879
4861	ABC	n13op130_01	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	V	major	0.0	0.0	20	879
4862	ABC	n13op130_01	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	I	major	0.42105263157894735	0.39473684210526316	20	879
4863	ABC	n13op130_01	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	IV	major	0.6206896551724138	0.06896551724137931	20	879
4864	ABC	n13op130_01	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	iv	minor	2.4285714285714284	0.6428571428571429	20	879
4865	ABC	n13op130_01	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	bIII	major	0.6666666666666666	0.43137254901960786	20	879
4866	ABC	n13op130_01	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	I	major	0.21428571428571427	0.2571428571428571	20	879
4867	ABC	n13op130_01	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	V	major	0.0	0.0	20	879
4868	ABC	n13op130_01	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	I	major	0.5221238938053098	0.04424778761061947	20	879
4869	ABC	n13op130_02	1812.0509746203827	1826	Early Romantic	Extended tonality	bb	i	minor	0.6875	0.0	20	880
4870	ABC	n13op130_02	1812.0509746203827	1826	Early Romantic	Extended tonality	bb	III	major	0.0	0.0	20	880
4871	ABC	n13op130_02	1812.0509746203827	1826	Early Romantic	Extended tonality	bb	i	minor	0.5555555555555556	1.0	20	880
4872	ABC	n13op130_02	1812.0509746203827	1826	Early Romantic	Extended tonality	bb	I	major	0.18181818181818182	0.045454545454545456	20	880
4873	ABC	n13op130_02	1812.0509746203827	1826	Early Romantic	Extended tonality	bb	V	major	0.25	1.5	20	880
4874	ABC	n13op130_02	1812.0509746203827	1826	Early Romantic	Extended tonality	bb	#iii	minor	0.8571428571428571	1.2857142857142858	20	880
4875	ABC	n13op130_02	1812.0509746203827	1826	Early Romantic	Extended tonality	bb	II	major	0.0	0.6666666666666666	20	880
4876	ABC	n13op130_02	1812.0509746203827	1826	Early Romantic	Extended tonality	bb	I	major	0.8461538461538461	0.38461538461538464	20	880
4877	ABC	n13op130_02	1812.0509746203827	1826	Early Romantic	Extended tonality	bb	i	minor	0.71875	0.0	20	880
4878	ABC	n13op130_02	1812.0509746203827	1826	Early Romantic	Extended tonality	bb	III	major	0.0	0.0	20	880
4879	ABC	n13op130_02	1812.0509746203827	1826	Early Romantic	Extended tonality	bb	i	minor	0.5555555555555556	1.0	20	880
4880	ABC	n13op130_02	1812.0509746203827	1826	Early Romantic	Extended tonality	bb	III	major	0.0	0.0	20	880
4881	ABC	n13op130_02	1812.0509746203827	1826	Early Romantic	Extended tonality	bb	i	minor	0.7777777777777778	0.3333333333333333	20	880
4882	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	I	major	0.0	0.23076923076923078	20	881
4883	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	V	major	0.17647058823529413	0.0	20	881
4884	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	I	major	0.08333333333333333	0.0	20	881
4885	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	V	major	0.3225806451612903	0.41935483870967744	20	881
4886	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	III	major	0.48148148148148145	0.1111111111111111	20	881
4887	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	iii	minor	0.0	0.0	20	881
4888	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	V	major	0.034482758620689655	0.41379310344827586	20	881
4889	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	I	major	0.6557377049180327	0.4262295081967213	20	881
4890	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	V	major	0.375	0.0	20	881
4891	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	I	major	0.0	0.0	20	881
4892	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	V	major	0.0	0.0	20	881
4893	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	I	major	0.1935483870967742	0.5806451612903226	20	881
4894	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	VI	major	1.037037037037037	0.2962962962962963	20	881
4895	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	vi	minor	0.0	0.0	20	881
4896	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	I	major	0.045454545454545456	0.4090909090909091	20	881
4897	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	IV	major	0.28125	0.1875	20	881
4898	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	iii	minor	3.2	1.2	20	881
4899	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	#i	minor	2.8	1.8	20	881
4900	ABC	n13op130_03	1812.0509746203827	1826	Early Romantic	Extended tonality	Db	I	major	0.4787234042553192	0.22340425531914893	20	881
4901	ABC	n13op130_04	1812.0509746203827	1826	Early Romantic	Extended tonality	G	I	major	0.05714285714285714	0.08571428571428572	20	882
4902	ABC	n13op130_04	1812.0509746203827	1826	Early Romantic	Extended tonality	G	IV	major	0.6486486486486487	0.43243243243243246	20	882
4903	ABC	n13op130_04	1812.0509746203827	1826	Early Romantic	Extended tonality	G	vi	minor	1.5121951219512195	0.04878048780487805	20	882
4904	ABC	n13op130_04	1812.0509746203827	1826	Early Romantic	Extended tonality	G	I	major	0.06837606837606838	0.06837606837606838	20	882
4905	ABC	n13op130_04	1812.0509746203827	1826	Early Romantic	Extended tonality	G	IV	major	0.6363636363636364	0.0	20	882
4906	ABC	n13op130_04	1812.0509746203827	1826	Early Romantic	Extended tonality	G	I	major	0.0	0.0	20	882
4907	ABC	n13op130_05	1812.0509746203827	1826	Early Romantic	Extended tonality	Eb	I	major	0.34146341463414637	0.07317073170731707	20	883
4908	ABC	n13op130_05	1812.0509746203827	1826	Early Romantic	Extended tonality	Eb	vi	minor	0.8823529411764706	0.47058823529411764	20	883
4909	ABC	n13op130_05	1812.0509746203827	1826	Early Romantic	Extended tonality	Eb	I	major	0.19672131147540983	0.19672131147540983	20	883
4910	ABC	n13op130_05	1812.0509746203827	1826	Early Romantic	Extended tonality	Eb	bVI	major	0.8571428571428571	0.42857142857142855	20	883
4911	ABC	n13op130_05	1812.0509746203827	1826	Early Romantic	Extended tonality	Eb	iv	minor	1.0	1.0	20	883
4912	ABC	n13op130_05	1812.0509746203827	1826	Early Romantic	Extended tonality	Eb	I	major	0.16363636363636364	0.16363636363636364	20	883
4913	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	I	major	0.2602739726027397	0.3561643835616438	20	884
4914	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	V	major	0.578125	0.28125	20	884
4915	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	bVII	major	0.620253164556962	0.4177215189873418	20	884
4916	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	V	major	0.375	0.3125	20	884
4917	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	ii	minor	2.2857142857142856	0.7142857142857143	20	884
4918	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	vi	minor	1.3333333333333333	1.0	20	884
4919	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	V	major	0.3333333333333333	0.0	20	884
4920	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	I	major	0.9444444444444444	0.3888888888888889	20	884
4921	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	IV	major	1.8095238095238095	0.47619047619047616	20	884
4922	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	ii	minor	1.5	1.5	20	884
4923	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	I	major	0.39097744360902253	0.5112781954887218	20	884
4924	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	IV	major	0.46153846153846156	0.07692307692307693	20	884
4925	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	I	major	0.6509433962264151	0.27358490566037735	20	884
4926	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	IV	major	0.36363636363636365	0.0	20	884
4927	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	I	major	0.20833333333333334	0.20833333333333334	20	884
4928	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	IV	major	0.2222222222222222	0.0	20	884
4929	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	I	major	0.0	0.0	20	884
4930	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	IV	major	0.2	0.1	20	884
4931	ABC	n13op130_06	1812.0509746203827	1826	Early Romantic	Extended tonality	Bb	I	major	0.0	0.6	20	884
4932	ABC	n14op131_01	1812.0509746203827	1826	Early Romantic	Extended tonality	c#	i	minor	1.2962962962962963	0.14814814814814814	20	885
4933	ABC	n14op131_01	1812.0509746203827	1826	Early Romantic	Extended tonality	c#	vii	minor	3.625	0.0	20	885
4934	ABC	n14op131_01	1812.0509746203827	1826	Early Romantic	Extended tonality	c#	i	minor	1.6	0.0	20	885
4935	ABC	n14op131_01	1812.0509746203827	1826	Early Romantic	Extended tonality	c#	III	major	1.0277777777777777	0.1111111111111111	20	885
4936	ABC	n14op131_01	1812.0509746203827	1826	Early Romantic	Extended tonality	c#	iii	minor	1.2	5.2	20	885
4937	ABC	n14op131_01	1812.0509746203827	1826	Early Romantic	Extended tonality	c#	VII	major	0.17647058823529413	0.0	20	885
4938	ABC	n14op131_01	1812.0509746203827	1826	Early Romantic	Extended tonality	c#	iii	minor	2.0	8.166666666666666	20	885
4939	ABC	n14op131_01	1812.0509746203827	1826	Early Romantic	Extended tonality	c#	biii	minor	1.5	1.125	20	885
4940	ABC	n14op131_01	1812.0509746203827	1826	Early Romantic	Extended tonality	c#	bbII	major	0.0	0.0	20	885
4941	ABC	n14op131_01	1812.0509746203827	1826	Early Romantic	Extended tonality	c#	bbV	major	0.0	0.0	20	885
4942	ABC	n14op131_01	1812.0509746203827	1826	Early Romantic	Extended tonality	c#	bVI	major	0.0	0.0	20	885
4943	ABC	n14op131_01	1812.0509746203827	1826	Early Romantic	Extended tonality	c#	bvii	minor	2.25	2.25	20	885
