	corpus	piece	corpus_year	piece_year	globalkey	localkey	max_root	min_root	max_ct	min_ct	max_nct	min_nct	tones_in_span	tones_in_span_in_C	root	RC	ct	CTC	nct	NCTC	r_fifths_range	ct_fifths_range	nct_fifths_range	corpus_id	piece_id
404	bach_en_fr_suites	BWV810_07_Gigue	1721.7536076006095	1720	e	i	7.0	-4.0	7	-12	6	-5	[-4, -3, -2, -1, 0, 1, 2, 3, 5]	[[5], [0], [5], [3], [1], [6], [4], [4], [9], [4], [2], [7], [4], [0], [5]]	0.0	0.4321608040201005	[-3, 1]	1.015075376884422	[-4, -2, -1, 2, 3, 5]	0.2914572864321608	11.0	19	11	10	405
405	bach_en_fr_suites	BWV811_01_Prelude	1721.7536076006095	1720	d	i	7.0	-5.0	7	-5	8	-5	[0, 1, -3]	[[2], [-1], [-1], [3], [-1, 3, 2], [2], [-1], [3]]	0.0	0.42295081967213116	[-3, 1]	0.5426229508196722	[]	0.4934426229508197	12.0	12	13	10	406
406	bach_en_fr_suites	BWV811_02_Allemande	1721.7536076006095	1720	d	i	6.0	-4.0	5	-5	6	-5	[-1, 0, 1, -3]	[[2], [2, -1, 3, 2], [3], [1]]	0.0	0.5765765765765766	[-3, 1]	0.8108108108108109	[-1]	0.2702702702702703	10.0	10	11	10	407
407	bach_en_fr_suites	BWV811_03_Courante	1721.7536076006095	1720	d	i	5.0	-4.0	6	-5	5	-5	[-2, 0, 1, 2, -3]	[[2], [2], [-1, 3, 2], [2], [4], [-1, 0]]	0.0	0.2196969696969697	[-3, 1]	0.5909090909090909	[-2, 2]	0.2878787878787879	9.0	11	10	10	408
408	bach_en_fr_suites	BWV811_04_Sarabande	1721.7536076006095	1720	d	i	6.0	-4.0	6	-5	6	-4	[0, 1, -3]	[[2, 2, 3, 2, -1]]	0.0	0.4576271186440678	[-3, 1]	1.11864406779661	[]	0.288135593220339	10.0	11	10	10	409
409	bach_en_fr_suites	BWV811_05_Double	1721.7536076006095	1720	d	i	6.0	-4.0	6	-6	6	-5	[0, 1, -3, 5]	[[2, 2, -1], [3], [7], [2], [3]]	0.0	0.26229508196721313	[-3, 1]	1.0327868852459017	[5]	0.7540983606557377	10.0	12	11	10	410
410	bach_en_fr_suites	BWV811_06_Gavotte_I	1721.7536076006095	1720	d	i	5.0	-4.0	5	-4	5	-5	[0, 1, -3]	[[2], [-1, 3], [2]]	0.0	0.10101010101010101	[-3, 1]	0.6868686868686869	[]	0.1111111111111111	9.0	9	10	10	411
411	bach_en_fr_suites	BWV811_07_Gavotte_II	1721.7536076006095	1720	D	I	6.0	-1.0	5	-2	6	-2	[0, 1, 4]	[[3], [6], [2], [6], [6], [3], [2], [6], [2]]	0.0	0.04054054054054054	[1, 4]	0.08108108108108109	[]	0.02702702702702703	7.0	7	8	10	412
412	bach_en_fr_suites	BWV811_08_Gigue	1721.7536076006095	1720	d	i	7.0	-5.0	7	-6	7	-5	[0, 5]	[[2], [7], [2]]	0.0	0.9543568464730291	[-3, 1]	0.7593360995850622	[5]	0.8713692946058091	12.0	13	12	10	413
413	bach_en_fr_suites	BWV812_01_Allemande	1721.7536076006095	1725	d	i	6.0	-5.0	6	-5	5	-5	[-1, 0, 1, 2, -3, -4]	[[2], [2], [2], [3], [-2], [1], [3], [-1], [4], [2]]	0.0	0.24427480916030533	[-3, 1]	0.7938931297709924	[-1, 2, -4]	0.24427480916030533	11.0	11	10	10	414
414	bach_en_fr_suites	BWV812_02_Courante	1721.7536076006095	1725	d	i	6.0	-5.0	6	-5	5	-5	[-1, 0, 1, 2, -3]	[[3], [2], [3], [-1], [1], [3], [-1], [4], [-1], [2]]	0.0	0.2916666666666667	[-3, 1]	0.8541666666666666	[-1, 2]	0.3020833333333333	11.0	11	10	10	415
415	bach_en_fr_suites	BWV812_03_Sarabande	1721.7536076006095	1725	d	i	6.0	-5.0	9	-4	6	-5	[0, 1, -3]	[[2, 2, -1, 3]]	0.0	0.5	[-3, 1]	1.2692307692307692	[]	0.1794871794871795	11.0	13	11	10	416
416	bach_en_fr_suites	BWV812_04_Menuett_I	1721.7536076006095	1725	d	i	6.0	-4.0	6	-4	6	-3	[0, -3]	[[2], [-1], [2], [-1]]	0.0	0.2545454545454545	[-3, 1]	0.5272727272727272	[]	0.18181818181818182	10.0	10	9	10	417
417	bach_en_fr_suites	BWV812_05_Menuett_II	1721.7536076006095	1725	d	i	5.0	-4.0	5	-5	5	-4	[0, 1, -3]	[[2, -1, 3], [2], [-1], [3]]	0.0	0.16923076923076924	[-3, 1]	0.4153846153846154	[]	0.24615384615384617	9.0	10	9	10	418
418	bach_en_fr_suites	BWV812_06_Gigue	1721.7536076006095	1725	d	i	5.0	-4.0	5	-5	5	-5	[0, 1]	[[3], [2], [3]]	0.0	0.408	[-3, 1]	0.648	[]	0.152	9.0	10	10	10	419
419	bach_en_fr_suites	BWV813_01_Allemande	1721.7536076006095	1725	c	i	6.0	-5.0	6	-5	6	-5	[1]	[[1]]	1.0	0.16393442622950818	[5, 2]	0.7868852459016393	[]	0.26229508196721313	11.0	11	11	10	420
420	bach_en_fr_suites	BWV813_02_Courante	1721.7536076006095	1725	c	i	7.0	-5.0	7	-5	5	-4	[1, -4, -1]	[[1], [-4], [-1]]	1.0	0.4251497005988024	[5, 2]	0.7125748502994012	[-4, -1]	0.023952095808383235	12.0	12	9	10	421
421	bach_en_fr_suites	BWV813_03_Sarabande	1721.7536076006095	1725	c	i	6.0	-5.0	9	-5	6	-5	[0, 2, -3, -1]	[[0], [-3], [-1], [-3], [-3], [2], [-3], [0]]	0.0	0.2871287128712871	[-3, 1]	0.8712871287128713	[2, -1]	0.2871287128712871	11.0	14	11	10	422
422	bach_en_fr_suites	BWV813_04_Air	1721.7536076006095	1725	c	i	5.0	-4.0	6	-4	5	-4	[0, 2, 5, -3, -1]	[[0], [0], [5], [0], [0], [2], [0], [-3], [-1]]	0.0	0.17346938775510204	[-3, 1]	0.7653061224489796	[2, 5, -1]	0.25510204081632654	9.0	10	9	10	423
423	bach_en_fr_suites	BWV813_05_Menuett	1721.7536076006095	1725	c	i	5.0	-4.0	5	-4	5	-5	[0, 1, -3]	[[0], [1], [-3]]	0.0	0.2916666666666667	[-3, 1]	0.4305555555555556	[]	0.19444444444444445	9.0	9	10	10	424
424	bach_en_fr_suites	BWV813_06_Gigue	1721.7536076006095	1725	c	i	6.0	-5.0	6	-5	5	-4	[0, 1, 2, -3]	[[0], [1], [0], [1, 2], [0, -3]]	0.0	0.29411764705882354	[-3, 1]	0.6397058823529411	[2]	0.058823529411764705	11.0	11	9	10	425
425	bach_en_fr_suites	BWV814_01_Allemande	1721.7536076006095	1725	b	i	6.0	-4.0	6	-5	6	-4	[5, 0, 1]	[[6], [5], [10]]	1.0	0.3782051282051282	[5, 2]	0.75	[0]	0.22435897435897437	10.0	11	10	10	426
426	bach_en_fr_suites	BWV814_02_Courante	1721.7536076006095	1725	b	i	6.0	-4.0	6	-5	7	-6	[-3, -1, 0, 1, 2]	[[6], [5, 2, 6], [4], [2], [7], [2], [5]]	0.0	0.205607476635514	[-3, 1]	0.9345794392523364	[-1, 2]	0.2897196261682243	10.0	11	13	10	427
427	bach_en_fr_suites	BWV814_03_Sarabande	1721.7536076006095	1725	b	i	6.0	-4.0	6	-5	6	-5	[-3, 0, 1]	[[5, 2], [5], [2], [6], [5]]	0.0	0.4578313253012048	[-3, 1]	0.5060240963855421	[]	0.30120481927710846	10.0	11	11	10	428
428	bach_en_fr_suites	BWV814_04_Gavotte	1721.7536076006095	1725	b	i	6.0	-4.0	6	-4	5	-4	[-3, 0, 1]	[[5], [2, 6]]	0.0	0.336734693877551	[-3, 1]	0.6428571428571429	[]	0.1836734693877551	10.0	10	9	10	429
429	bach_en_fr_suites	BWV814_05_Menuett	1721.7536076006095	1725	b	i	6.0	-4.0	6	-4	5	-5	[-3, 0, 1]	[[5], [2], [6], [5], [5], [6]]	0.0	0.13978494623655913	[-3, 1]	0.8172043010752689	[]	0.053763440860215055	10.0	10	10	10	430
430	bach_en_fr_suites	BWV814_06_Trio	1721.7536076006095	1725	b	i	5.0	-4.0	5	-5	5	-4	[-4, -3, 0, 1]	[[5], [2], [6], [1]]	0.0	0.3548387096774194	[-3, 1]	0.532258064516129	[-4]	0.14516129032258066	9.0	10	9	10	431
431	bach_en_fr_suites	BWV814_07_Gigue	1721.7536076006095	1725	b	i	6.0	-4.0	6	-5	6	-4	[0]	[[5]]	0.0	0.1513157894736842	[-3, 1]	0.4934210526315789	[]	0.05921052631578947	10.0	11	10	10	432
432	bach_en_fr_suites	BWV815_01_Allemande	1721.7536076006095	1725	Eb	I	8.0	-1.0	8	-12	8	-5	[4, 0, 1, 2]	[[-2], [-3], [-2], [-1], [1], [-2]]	0.0	0.06796116504854369	[4, 1]	0.4854368932038835	[2]	0.10679611650485436	9.0	20	13	10	433
433	bach_en_fr_suites	BWV815_02_Courante	1721.7536076006095	1725	Eb	I	5.0	-4.0	8	-7	7	-4	[3, 4, 5, 2, 0, 1]	[[-2], [-3], [-2], [-1], [1], [-2], [0], [2], [-1], [1], [-3], [-1], [1], [-2]]	0.0	0.13793103448275862	[4, 1]	0.3333333333333333	[3, 5, 2]	0.19540229885057472	9.0	15	11	10	434
434	bach_en_fr_suites	BWV815_03_Sarabande	1721.7536076006095	1725	Eb	I	5.0	-4.0	5	-7	6	-4	[4, -1, 0, 1]	[[-3, 1], [-3], [-4], [-2]]	0.0	0.14516129032258066	[4, 1]	0.3225806451612903	[-1]	0.08064516129032258	9.0	12	10	10	435
435	bach_en_fr_suites	BWV815_04_Gavotte	1721.7536076006095	1725	Eb	I	6.0	-1.0	5	-5	5	-1	[0, 1]	[[-3], [-2]]	0.0	0.10975609756097561	[4, 1]	0.36585365853658536	[]	0.13414634146341464	7.0	10	6	10	436
436	bach_en_fr_suites	BWV815_05_Air	1721.7536076006095	1725	Eb	I	6.0	-4.0	6	-4	8	-4	[3, 4, 5, 2, -1, 0, 1]	[[-3], [-2], [-3], [2], [0], [-2], [-4], [1], [-1], [-3], [-3], [2], [0], [-2], [-4]]	0.0	0.05194805194805195	[4, 1]	0.24675324675324675	[3, 5, 2, -1]	0.36363636363636365	10.0	10	12	10	437
437	bach_en_fr_suites	BWV815_06_Menuett	1721.7536076006095	1725	Eb	I	7.0	-1.0	5	-2	4	-2	[4, 0, 2, 1]	[[-3, 1], [-1, -2]]	0.0	0.04878048780487805	[4, 1]	0.12195121951219512	[2]	0.04878048780487805	8.0	7	6	10	438
438	bach_en_fr_suites	BWV815_07_Gigue	1721.7536076006095	1725	Eb	I	6.0	-4.0	6	-5	8	-4	[0, 1]	[[-2], [-3], [-2], [-3]]	0.0	0.03773584905660377	[1, 4]	0.22641509433962265	[]	0.09433962264150944	10.0	11	12	10	439
439	bach_en_fr_suites	BWV816_01_Allemande	1721.7536076006095	1725	G	I	5.0	-4.0	8	-4	8	-2	[-1, 0, 1, 4]	[[5], [1], [1], [5], [5], [2], [1, 0]]	0.0	0.04929577464788732	[4, 1]	0.4014084507042254	[-1]	0.09859154929577464	9.0	12	10	10	440
440	bach_en_fr_suites	BWV816_02_Courante	1721.7536076006095	1725	G	I	6.0	-1.0	8	-4	5	-4	[-1, 0, 1, 3, 4, 5]	[[1], [1, 5], [2, 1], [6], [4], [2], [0]]	0.0	0.060240963855421686	[4, 1]	0.24096385542168675	[-1, 3, 5]	0.10843373493975904	7.0	12	9	10	441
441	bach_en_fr_suites	BWV816_03_Sarabande	1721.7536076006095	1725	G	I	5.0	-4.0	7	-4	5	-4	[-1, 0, 4]	[[1], [5], [1], [0]]	0.0	0.028846153846153848	[4, 1]	0.125	[-1]	0.0	9.0	11	9	10	442
442	bach_en_fr_suites	BWV816_04_Gavotte	1721.7536076006095	1725	G	I	8.0	-1.0	8	-2	6	-1	[0, 1, 4]	[[1, 2, 5], [1, 5, 1]]	0.0	0.23880597014925373	[4, 1]	0.26865671641791045	[]	0.029850746268656716	9.0	10	7	10	443
443	bach_en_fr_suites	BWV816_05_Bourree	1721.7536076006095	1725	G	I	8.0	-2.0	8	-9	8	-2	[0, 1, 2, 4]	[[5], [2], [1], [2], [5], [1, 3]]	0.0	0.10810810810810811	[4, 1]	0.36486486486486486	[2]	0.06756756756756757	10.0	17	10	10	444
444	bach_en_fr_suites	BWV816_06_Loure	1721.7536076006095	1725	G	I	8.0	-2.0	8	-2	5	-2	[1, 4]	[[2], [5]]	0.0	0.125	[4, 1]	0.296875	[]	0.015625	10.0	10	7	10	445
445	bach_en_fr_suites	BWV816_07_Gigue	1721.7536076006095	1725	G	I	8.0	-1.0	8	-2	8	-2	[0, 1, 4, 5]	[[2], [1], [5], [6], [1], [5], [2], [1], [5], [6], [1], [5], [2]]	0.0	0.08227848101265822	[4, 1]	0.22151898734177214	[5]	0.2088607594936709	9.0	10	10	10	446
446	bach_en_fr_suites	BWV817_01_Allemande	1721.7536076006095	1725	E	I	8.0	-5.0	6	-5	5	-6	[-1, 0, 1, 2, 4, 5]	[[5], [8], [3], [4], [5], [4], [8], [4], [4], [5], [6], [4], [4], [8], [3], [4], [5], [4], [8], [4], [4], [5], [6], [4], [4], [8], [4], [9], [6], [8]]	0.0	0.12871287128712872	[4, 1]	0.24752475247524752	[-1, 2, 5]	0.07920792079207921	13.0	11	11	10	447
447	bach_en_fr_suites	BWV817_02_Courante	1721.7536076006095	1725	E	I	6.0	-4.0	6	-5	6	-4	[-1, 0, 1, 2, 3, 4, 5]	[[4], [4], [4], [6], [8], [3], [5], [7], [9], [4], [6], [8], [4]]	0.0	0.0967741935483871	[4, 1]	0.1935483870967742	[-1, 2, 3, 5]	0.11827956989247312	10.0	11	10	10	448
448	bach_en_fr_suites	BWV817_03_Sarabande	1721.7536076006095	1725	E	I	7.0	-1.0	8	-4	7	-4	[4, -1, 0, 1]	[[4, 8, 5, 4], [8], [3]]	0.0	0.1111111111111111	[4, 1]	0.5238095238095238	[-1]	0.09523809523809523	8.0	12	11	10	449
449	bach_en_fr_suites	BWV817_04_Gavotte	1721.7536076006095	1725	E	I	7.0	-1.0	8	-2	6	-1	[4, 0, 1]	[[4, 8, 5]]	0.0	0.06896551724137931	[4, 1]	0.25862068965517243	[]	0.017241379310344827	8.0	10	7	10	450
450	bach_en_fr_suites	BWV817_05_Polonaise	1721.7536076006095	1725	E	I	6.0	-1.0	12	-4	7	-5	[-1, 0, 1, 4, 5]	[[4], [8], [3], [9, 5]]	0.0	0.16417910447761194	[4, 1]	0.5373134328358209	[-1, 5]	0.3283582089552239	7.0	16	12	10	451
451	bach_en_fr_suites	BWV817_06_Bourree	1721.7536076006095	1725	E	I	5.0	-1.0	8	-4	7	-4	[-1, 0, 1, 2, 4]	[[8], [3], [5], [4, 8], [6, 5]]	0.0	0.024793388429752067	[4, 1]	0.23140495867768596	[-1, 2]	0.0743801652892562	6.0	12	11	10	452
452	bach_en_fr_suites	BWV817_07_Gigue	1721.7536076006095	1725	E	I	6.0	-4.0	8	-4	7	-4	[1]	[[5]]	1.0	0.07758620689655173	[5, 2]	0.20689655172413793	[]	0.1206896551724138	10.0	12	11	10	453
453	bach_en_fr_suites	BWV817_08_Menuett	1721.7536076006095	1725	E	I	8.0	-1.0	6	-2	6	-1	[4, -1, 0, 2]	[[8], [6], [4], [6], [8], [3]]	0.0	0.06382978723404255	[4, 1]	0.10638297872340426	[-1, 2]	0.06382978723404255	9.0	8	7	10	454
454	couperin_concerts	c01n01_prelude	1723.4204871060172	1722	G	I	5.0	-3.0	6	-4	5	-3	[-1, 0, 1, 2, 3, 4]	[[1], [2], [3], [5], [2], [0], [4]]	0.0	0.03225806451612903	[4, 1]	0.1935483870967742	[-1, 2, 3]	0.03225806451612903	8.0	10	8	11	455
455	couperin_concerts	c01n02_allemande	1723.4204871060172	1722	G	I	4.0	-1.0	7	-4	5	-4	[-1, 0, 4]	[[1], [5], [0]]	0.0	0.0	[4, 1]	0.2236842105263158	[-1]	0.013157894736842105	5.0	11	9	11	456
456	couperin_concerts	c01n03_sarabande	1723.4204871060172	1722	g	i	2.0	-3.0	5	-4	5	-4	[0]	[[1, 1]]	0.0	0.0	[-3, 1]	0.8360655737704918	[]	0.11475409836065574	5.0	9	9	11	457
457	couperin_concerts	c01n04_gavotte	1723.4204871060172	1722	g	i	3.0	-4.0	5	-4	5	-4	[0, 1, -4]	[[1], [2], [-3]]	0.0	0.0	[-3, 1]	1.08	[-4]	0.06	7.0	9	9	11	458
458	couperin_concerts	c01n05_gigue	1723.4204871060172	1722	G	I	4.0	-4.0	6	-6	6	-3	[0]	[[1, 1]]	0.0	0.0	[4, 1]	0.3076923076923077	[]	0.023076923076923078	8.0	12	9	11	459
459	couperin_concerts	c01n06_menuet_en_trio	1723.4204871060172	1722	g	i	5.0	-4.0	6	-4	7	-4	[-1, 0, 1, 2, 5, -4, -3]	[[1], [1, 1], [6, 3], [1, -2], [3, 0], [-2, 2], [0, -3], [1], [-2, 2], [3], [-2], [0]]	0.0	0.13333333333333333	[-3, 1]	0.8444444444444444	[-1, 2, 5, -4]	0.3333333333333333	9.0	10	11	11	460
460	couperin_concerts	c02n01_prelude	1723.4204871060172	1722	D	I	5.0	-1.0	6	-2	5	-2	[0, 1, 2, 4]	[[2], [6], [6], [4], [3], [2], [6]]	0.0	0.0	[4, 1]	0.03409090909090909	[2]	0.011363636363636364	6.0	8	7	11	461
461	couperin_concerts	c02n02_allemande_fuguee	1723.4204871060172	1722	D	I	5.0	-4.0	6	-4	6	-4	[1]	[[3, 3]]	1.0	0.008333333333333333	[5, 2]	0.23333333333333334	[]	0.025	9.0	10	10	11	462
462	couperin_concerts	c02n03_air_tendre	1723.4204871060172	1722	d	i	3.0	-4.0	6	-4	5	-4	[0, 2, -3]	[[2], [-1], [4], [4]]	0.0	0.012048192771084338	[-3, 1]	0.963855421686747	[2]	0.04819277108433735	7.0	10	9	11	463
463	couperin_concerts	c02n04_air_contrefugue	1723.4204871060172	1722	d	i	5.0	-4.0	5	-4	5	-4	[0, 1, 2, 3, 5, -3]	[[3], [3], [4], [4], [-1], [3], [3], [7], [7], [2], [3], [3], [5], [3], [7], [2]]	1.0	0.0728476821192053	[5, 2]	1.0463576158940397	[0, 3, -3]	0.17880794701986755	9.0	9	9	11	464
464	couperin_concerts	c02n05_echos	1723.4204871060172	1722	D	I	4.0	-4.0	5	-4	5	-3	[-1, 0, 1, 2, 4, 5]	[[2], [6, 3], [4, 1], [2, 6], [4, 1], [4, 1], [2, 6], [4, 1], [1], [2], [6], [3], [1], [6], [4], [2], [2], [3], [7]]	0.0	0.027586206896551724	[4, 1]	0.0896551724137931	[-1, 2, 5]	0.013793103448275862	8.0	9	8	11	465
465	couperin_concerts	c03n01_prelude	1723.4204871060172	1722	A	I	5.0	-1.0	6	-1	5	-1	[-1, 0, 1, 2, 4]	[[3], [3], [7, 4, 3], [7], [5], [2]]	0.0	0.0	[4, 1]	0.025974025974025976	[-1, 2]	0.0	6.0	7	6	11	466
466	couperin_concerts	c03n02_allemande	1723.4204871060172	1722	A	I	5.0	-4.0	5	-4	5	-3	[0]	[[3, 3]]	0.0	0.0	[4, 1]	0.3018867924528302	[]	0.0	9.0	9	8	11	467
467	couperin_concerts	c03n03_courante	1723.4204871060172	1722	a	i	5.0	-4.0	6	-4	5	-4	[-3, -2, 0, 1, 2, 5]	[[3, 0], [8], [3, 0], [4, 3], [1, 5]]	0.0	0.031914893617021274	[-3, 1]	0.9574468085106383	[-2, 2, 5]	0.18085106382978725	9.0	10	9	11	468
468	couperin_concerts	c03n04_sarabande_grave	1723.4204871060172	1722	a	i	3.0	-4.0	6	-5	5	-4	[-2, 0]	[[3], [3], [1]]	0.0	0.014084507042253521	[-3, 1]	0.8169014084507042	[-2]	0.3380281690140845	7.0	11	9	11	469
469	couperin_concerts	c03n05_gavotte	1723.4204871060172	1722	a	i	5.0	-4.0	5	-4	6	-4	[-3, -1, 0, 2]	[[3], [0], [5], [2], [3], [0], [0]]	0.0	0.012048192771084338	[-3, 1]	0.8072289156626506	[-1, 2]	0.0963855421686747	9.0	9	10	11	470
470	couperin_concerts	c03n06_musette_1	1723.4204871060172	1722	A	I	2.0	-1.0	5	-4	5	-4	[-1, 0, 1, 4]	[[3, 7], [2], [3, 4], [3]]	0.0	0.0	[4, 1]	0.6521739130434783	[-1]	0.2608695652173913	3.0	9	9	11	471
471	couperin_concerts	c03n07_musette_2	1723.4204871060172	1722	A	I	3.0	-1.0	5	-4	5	-4	[-1, 0, 1, 2, 4]	[[3, 3, 7], [5, 2], [3, 4], [7], [5], [7, 3]]	0.0	0.034482758620689655	[4, 1]	0.6551724137931034	[-1, 2]	0.3793103448275862	4.0	9	9	11	472
472	couperin_concerts	c03n08_chaconne_legere	1723.4204871060172	1722	a	i	5.0	-4.0	6	-4	5	-4	[0, 1]	[[3, 4]]	0.0	0.08602150537634409	[-3, 1]	0.6379928315412187	[]	0.014336917562724014	9.0	10	9	11	473
473	couperin_concerts	c04n01_prelude	1723.4204871060172	1722	e	i	6.0	-4.0	5	-6	5	-4	[-3, 0]	[[4], [1]]	0.0	0.046511627906976744	[-3, 1]	0.8023255813953488	[]	0.011627906976744186	10.0	11	9	11	474
474	couperin_concerts	c04n02_allemande	1723.4204871060172	1722	e	i	4.0	-4.0	5	-4	5	-3	[-3, -1, 0, 2]	[[4, 1], [6, 3]]	0.0	0.0	[-3, 1]	0.8441558441558441	[-1, 2]	0.06493506493506493	8.0	9	8	11	475
475	couperin_concerts	c04n03_courante_francoise	1723.4204871060172	1722	E	I	3.0	-4.0	7	-3	5	-2	[0, 1, 2, 4, 5]	[[8, 5, 4], [4], [6], [8, 9]]	0.0	0.0	[4, 1]	0.42857142857142855	[2, 5]	0.03571428571428571	7.0	10	7	11	476
476	couperin_concerts	c04n04_courante_a_litalienne	1723.4204871060172	1722	e	i	5.0	-3.0	7	-5	7	-4	[-4, -3, -2, -1, 0, 1, 2]	[[4], [2], [0], [5], [0], [5], [3], [1], [6], [6], [1], [6], [4], [4, 1], [2, 6], [0, 4]]	0.0	0.029850746268656716	[-3, 1]	1.0149253731343284	[-4, -2, -1, 2]	0.26119402985074625	8.0	12	11	11	477
477	couperin_concerts	c04n05_sarabande	1723.4204871060172	1722	E	I	5.0	-4.0	6	-4	5	-3	[4, 0, 1]	[[4, 8, 5]]	0.0	0.0	[4, 1]	0.2127659574468085	[]	0.0	9.0	10	8	11	478
478	couperin_concerts	c04n06_rigaudon	1723.4204871060172	1722	E	I	3.0	-1.0	6	-4	6	-4	[0, 1]	[[5], [4], [4], [4], [4, 4]]	0.0	0.0	[4, 1]	0.19642857142857142	[]	0.125	4.0	10	10	11	479
479	couperin_concerts	c04n07_forlane	1723.4204871060172	1722	E	I	3.0	-1.0	6	-4	5	-4	[4, 0, 1, 2]	[[4, 8], [4, 8], [5, 6]]	0.0	0.0	[4, 1]	0.2805755395683453	[2]	0.02877697841726619	4.0	10	9	11	480
480	couperin_concerts	c05n01_prelude	1723.4204871060172	1724	F	I	5.0	-4.0	8	-4	7	-5	[1, 3, 4, -1, 0]	[[-1], [0], [-2], [3], [2], [2], [0], [-2], [3], [-1, -1]]	0.0	0.021739130434782608	[4, 1]	0.1956521739130435	[3, -1]	0.06521739130434782	9.0	12	12	11	481
481	couperin_concerts	c05n02_allemande	1723.4204871060172	1724	F	I	5.0	-4.0	5	-4	5	-3	[0]	[[-1], [-1]]	0.0	0.0	[4, 1]	0.2727272727272727	[]	0.02097902097902098	9.0	9	8	11	482
482	couperin_concerts	c05n03_sarabande	1723.4204871060172	1724	f	i	2.0	-4.0	5	-4	5	-4	[-3, 0]	[[-1], [-4]]	0.0	0.0	[-3, 1]	0.7407407407407407	[]	0.07407407407407407	6.0	9	9	11	483
483	couperin_concerts	c05n04_gavote	1723.4204871060172	1724	f	i	3.0	-4.0	5	-6	5	-4	[-3, 0]	[[-1], [-1], [-4]]	0.0	0.0	[-3, 1]	0.826530612244898	[]	0.1836734693877551	7.0	11	9	11	484
484	couperin_concerts	c05n05_musete	1723.4204871060172	1724	F	I	5.0	-4.0	5	-4	5	-3	[1, 2, 3, 4, 5, -1, 0]	[[-1], [3, -1], [1, 4], [-2, 2], [-1], [3, 0], [-2, 2], [1, 4], [-1], [3, -1], [1, 4], [-2, 2], [-1, 0], [3], [1], [-1]]	0.0	0.025423728813559324	[4, 1]	0.2457627118644068	[2, 3, 5, -1]	0.2033898305084746	9.0	9	8	11	485
485	couperin_concerts	c06n01_grave	1723.4204871060172	1724	Bb	I	8.0	-4.0	9	-6	5	-4	[2, 0]	[[-2], [-2], [-2], [0], [-2]]	0.0	0.037037037037037035	[4, 1]	0.3055555555555556	[2]	0.06481481481481481	12.0	15	9	11	486
486	couperin_concerts	c06n02_allemande	1723.4204871060172	1724	Bb	I	4.0	-4.0	6	-4	5	-3	[0]	[[-2], [-2]]	0.0	0.0	[4, 1]	0.20634920634920634	[]	0.023809523809523808	8.0	10	8	11	487
487	couperin_concerts	c06n03_sarabande	1723.4204871060172	1724	Bb	I	5.0	-1.0	5	-4	7	-4	[5, 0]	[[-2], [-2], [3]]	0.0	0.0	[4, 1]	0.21238938053097345	[5]	0.061946902654867256	6.0	9	11	11	488
488	couperin_concerts	c06n04_air_diable	1723.4204871060172	1724	Bb	I	4.0	-3.0	6	-4	6	-3	[4, -1, 0, 1]	[[-2], [2], [2], [-3], [-1]]	0.0	0.0	[4, 1]	0.21782178217821782	[-1]	0.0297029702970297	7.0	10	9	11	489
489	couperin_concerts	c06n05_siciliene	1723.4204871060172	1724	Bb	I	3.0	-1.0	6	-4	5	-3	[2, 4, 0]	[[2], [2], [0], [-2, -2]]	0.0	0.0	[4, 1]	0.208	[2]	0.008	4.0	10	8	11	490
490	couperin_concerts	c07n01_grave	1723.4204871060172	1724	g	i	5.0	-4.0	6	-4	5	-4	[1, 2]	[[2], [3]]	1.0	0.1111111111111111	[5, 2]	1.037037037037037	[]	0.012345679012345678	9.0	10	9	11	491
491	couperin_concerts	c07n02_allemande	1723.4204871060172	1724	g	i	5.0	-4.0	8	-7	6	-4	[-1, 0, 1, 2, -3]	[[1], [3], [-2], [0], [2], [1], [2], [3]]	0.0	0.0	[-3, 1]	0.7443609022556391	[-1, 2]	0.045112781954887216	9.0	15	10	11	492
492	couperin_concerts	c07n03_sarabande	1723.4204871060172	1724	g	i	5.0	-1.0	9	-4	3	-4	[0, 1, -4]	[[1], [-3], [2], [1], [1]]	0.0	0.05405405405405406	[-3, 1]	1.0135135135135136	[-4]	0.05405405405405406	6.0	13	7	11	493
493	couperin_concerts	c07n04_fuguete	1723.4204871060172	1724	g	i	5.0	-3.0	5	-4	8	-4	[-1, 0, 1, 2, -4, -3]	[[1], [-2], [3], [-2], [0], [2], [-3]]	0.0	0.07042253521126761	[-3, 1]	0.7464788732394366	[-1, 2, -4]	0.352112676056338	8.0	9	12	11	494
494	couperin_concerts	c07n05_gavote	1723.4204871060172	1724	g	i	2.0	-4.0	5	-4	5	-4	[-1, 0, 1, -4, -3]	[[-2], [2], [0], [2], [-3, 1]]	0.0	0.0	[-3, 1]	0.9464285714285714	[-1, -4]	0.125	6.0	9	9	11	495
495	couperin_concerts	c07n06_siciliene	1723.4204871060172	1724	g	i	5.0	-2.0	6	-7	5	-4	[-1, 0, 1, 2, -3]	[[2], [0], [2], [1], [3], [3], [-2], [1]]	0.0	0.0594059405940594	[-3, 1]	0.8217821782178217	[-1, 2]	0.0594059405940594	7.0	13	9	11	496
496	couperin_concerts	c08n01_ouverture	1723.4204871060172	1724	G	I	4.0	-4.0	8	-4	6	-3	[0, 1, 2, 4]	[[2], [1], [3], [3], [5], [1]]	0.0	0.0	[4, 1]	0.3115942028985507	[2]	0.13768115942028986	8.0	12	9	11	497
